county_effective,barony_effective,parish_effective,townland_linked,page_names,page_count,row_count,has_total_row,total_row_count,valuation_ok,failure_reason,is_one_page_townland,sum_land_val,total_land_val,sum_total_val,total_total_val,multiple_total_rows
KILKENNY,IDA,"ROWER, THE",BRANDONHILL,"IRE_GRIFF_142_102.jpg,IRE_GRIFF_142_103.jpg",2,62,True,1,True,,False,62 16 0,61 16 0,71 2 0,70 2 0,
KILKENNY,IDA,"ROWER, THE",KNOCKATORE,IRE_GRIFF_142_109.jpg,1,14,True,1,False,,True,74 12 0,156 10 0,91 4 0,186 10 0,
KILKENNY,IDA,"ROWER, THE",KYLEMORE,IRE_GRIFF_142_109.jpg,1,23,True,1,False,,True,149 16 0,155 10 0,934 15 0,440 15 0,
KILKENNY,IDA,"ROWER, THE",LENNAGHT,IRE_GRIFF_142_109.jpg,1,9,True,1,True,,True,66 10 0,66 10 0,80 0 0,80 0 0,
KILKENNY,IDA,"ROWER, THE",MUNGAN,"IRE_GRIFF_142_109.jpg,IRE_GRIFF_142_110.jpg",2,25,True,1,True,,False,181 9 0,181 9 0,214 5 0,214 5 0,
KILKENNY,IDA,"ROWER, THE",NEWFARL,IRE_GRIFF_142_110.jpg,1,5,True,1,True,,True,34 0 0,34 0 0,41 0 0,41 0 0,
KILKENNY,IDA,"ROWER, THE",RAHEENDUFF,IRE_GRIFF_142_110.jpg,1,26,True,3,True,,True,132 4 0,132 4 0,212 19 0,173 19 0,True
KILKENNY,IDA,"ROWER, THE",RATHSNAGADAN,IRE_GRIFF_142_110.jpg,1,2,False,0,False,no_total_row,True,,,,,
KILKENNY,KELLS,BALLYTOBIN,BALLYHALL,IRE_GRIFF_143_011.jpg,1,25,True,1,True,,True,198 8 0,201 8 0,226 4 0,230 10 0,
KILKENNY,KELLS,BALLYTOBIN,BALLYTOBIN,IRE_GRIFF_143_011.jpg,1,5,True,1,True,,True,278 16 0,278 16 0,319 15 0,319 15 0,
KILKENNY,KELLS,BALLYTOBIN,CAHERLESK,"IRE_GRIFF_143_011.jpg,IRE_GRIFF_143_012.jpg",2,63,True,3,True,,False,983 19 0,982 5 0,1154 12 0,1126 12 0,True
KILKENNY,KELLS,COOLAGHMORE,"COURTNABOOLY, WEST",IRE_GRIFF_143_017.jpg,1,3,True,1,True,,True,167 15 0,167 15 0,176 10 0,176 10 0,
KILKENNY,KELLS,COOLAGHMORE,CRUAN,IRE_GRIFF_143_017.jpg,1,10,True,1,True,,True,157 2 0,157 2 0,175 14 0,175 14 0,
KILKENNY,KELLS,COOLAGHMORE,CURRAGH,IRE_GRIFF_143_017.jpg,1,9,True,1,True,,True,29 1 0,29 1 0,29 14 0,29 14 0,
KILKENNY,KELLS,COOLAGHMORE,GARRAUN,IRE_GRIFF_143_017.jpg,1,16,True,1,True,,True,101 8 0,101 5 0,120 5 0,119 10 0,
KILKENNY,KELLS,COOLAGHMORE,GORTPHLAUDEEN,IRE_GRIFF_143_017.jpg,1,3,True,1,True,,True,7 15 0,7 15 0,8 5 0,8 5 0,
KILKENNY,KELLS,COOLAGHMORE,GRAIGUE,IRE_GRIFF_143_017.jpg,1,8,True,1,True,,True,260 0 0,260 0 0,274 10 0,274 10 0,
KILKENNY,KELLS,DUNNAMAGGAN,MONADUBBAUN,IRE_GRIFF_143_024.jpg,1,9,True,1,True,,True,101 8 0,128 1 0,113 7 0,140 7 0,
KILKENNY,KELLS,DUNNAMAGGAN,NEWTOWN,IRE_GRIFF_143_024.jpg,1,15,True,1,True,,True,157 16 0,157 16 0,177 0 0,177 0 0,
KILKENNY,KELLS,DUNNAMAGGAN,RAHEEN,IRE_GRIFF_143_024.jpg,1,11,True,1,True,,True,146 7 0,146 7 0,159 6 0,159 6 0,
KILKENNY,KELLS,DUNNAMAGGAN,TUITESTOWN,IRE_GRIFF_143_024.jpg,1,15,True,1,True,,True,148 12 0,148 12 0,174 18 0,174 18 0,
KILKENNY,KELLS,DUNNAMAGGAN,"TUITESTOWN, LITTLE",IRE_GRIFF_143_024.jpg,1,6,True,1,True,,True,54 10 0,54 10 0,63 6 0,63 6 0,
KILKENNY,KELLS,KELLS,KILLINNY,IRE_GRIFF_143_031.jpg,1,7,True,1,False,,True,55 13 0,355 17 0,163 2 0,488 5 0,
KILKENNY,KELLS,KELLS,LAGHTBRACK,IRE_GRIFF_143_031.jpg,1,12,True,1,True,,True,63 7 0,63 7 0,71 19 0,71 19 0,
KILKENNY,KELLS,KELLS,RATHDUFF,"IRE_GRIFF_143_031.jpg,IRE_GRIFF_143_032.jpg",2,47,True,5,False,,False,459 5 0,225 11 0,529 6 0,265 13 0,True
KILKENNY,KELLS,KILLAMERY,BUTLERSWOOD.,IRE_GRIFF_143_032.jpg,1,23,True,1,True,,True,275 3 0,241 17 0,312 13 0,275 17 0,
KILKENNY,KELLS,KILLAMERY,"COOLEHILL, LR.",IRE_GRIFF_143_032.jpg,1,5,True,1,True,,True,102 0 0,102 0 0,119 0 0,119 0 0,
KILKENNY,KELLS,KILLAMERY,"COOLEHILL, UP.",IRE_GRIFF_143_032.jpg,1,3,False,0,False,no_total_row,True,,,,,
KILKENNY,KELLS,KILLAMERY,"MEALLAGHMORE, UPPER",IRE_GRIFF_143_037.jpg,1,6,True,2,False,,True,7 14 0,82 19 0,17 13 0,101 7 0,True
KILKENNY,KELLS,KILLAMERY,"OLDCASTLE, LR.",IRE_GRIFF_143_037.jpg,1,6,True,2,True,,True,115 6 0,115 0 0,124 16 0,124 10 0,True
KILKENNY,KELLS,KILLAMERY,"OLDCASTLE, UP.",IRE_GRIFF_143_037.jpg,1,8,True,1,True,,True,105 0 0,105 0 0,125 0 0,125 0 0,
KILKENNY,KELLS,KILLAMERY,POLLAGH.,IRE_GRIFF_143_037.jpg,1,5,True,1,True,,True,11 9 0,11 9 0,11 19 0,11 19 0,
KILKENNY,KELLS,KILLAMERY,ROSCON.,IRE_GRIFF_143_037.jpg,1,16,True,1,True,,True,199 6 0,199 6 0,227 5 0,227 5 0,
KILKENNY,KELLS,KILLAMERY,ROSSANEENY,"IRE_GRIFF_143_037.jpg,IRE_GRIFF_143_038.jpg",2,34,True,1,False,,False,65 18 4,5 7 8,72 9 3,5 19 2,
KILKENNY,KELLS,KILMAGANNY,BALLYGOVAN,IRE_GRIFF_143_040.jpg,1,26,True,2,True,,True,229 6 0,176 2 0,265 1 0,200 3 0,True
KILKENNY,KELLS,KILMAGANNY,BARRAVALLY,IRE_GRIFF_143_040.jpg,1,16,True,1,True,,True,73 19 0,83 9 0,82 10 0,92 0 0,
KILKENNY,KELLS,KILMAGANNY,BAUNREAGH,IRE_GRIFF_143_040.jpg,1,8,True,1,True,,True,71 4 0,71 4 0,81 0 0,81 0 0,
KILKENNY,KELLS,KILMAGANNY,BLACKBOG,"IRE_GRIFF_143_040.jpg,IRE_GRIFF_143_041.jpg",2,17,True,1,True,,False,112 7 0,112 7 0,133 16 0,133 16 0,
KILKENNY,KELLS,KILMAGANNY,CARRIGATNA,IRE_GRIFF_143_041.jpg,1,18,True,1,True,,True,138 6 0,138 6 0,155 12 0,155 12 0,
KILKENNY,KELLS,KILMAGANNY,CLINCAUN,IRE_GRIFF_143_041.jpg,1,10,True,1,True,,True,34 5 0,34 5 0,43 16 0,43 16 0,
KILKENNY,KELLS,KILMAGANNY,CLONE,IRE_GRIFF_143_041.jpg,1,12,True,1,True,,True,344 1 0,344 1 0,372 7 0,372 7 0,
KILKENNY,KELLS,KILMAGANNY,COTTRELLSTOWN,IRE_GRIFF_143_041.jpg,1,6,False,0,False,no_total_row,True,,,,,
KILKENNY,KELLS,KILMAGANNY,KILDRUMAN—,IRE_GRIFF_143_044.jpg,1,2,True,1,False,,True,1 10 0,177 13 0,2 3 0,201 1 0,
KILKENNY,KELLS,KILMAGANNY,KILLIAGANNY,"IRE_GRIFF_143_044.jpg,IRE_GRIFF_143_045.jpg",2,67,False,0,False,no_total_row,False,,,,,
KILKENNY,KELLS,KILMAGANNY,CHURCH-STREET,IRE_GRIFF_143_045.jpg,1,17,False,0,False,no_total_row,True,,,,,
KILKENNY,KELLS,KILMAGANNY,KILLAIGANNY,IRE_GRIFF_143_046.jpg,1,32,True,3,False,,True,3 13 0,213 16 0,99 19 0,485 15 0,True
KILKENNY,KELLS,KILMAGANNY,KNOCKROE,IRE_GRIFF_143_046.jpg,1,12,True,1,True,,True,86 4 0,86 4 0,97 17 0,97 17 0,
KILKENNY,KELLS,KILMAGANNY,KYLE,IRE_GRIFF_143_046.jpg,1,11,True,1,True,,True,109 16 0,109 16 0,123 11 0,123 11 0,
KILKENNY,KELLS,KILMAGANNY,NEWPARK,IRE_GRIFF_143_048.jpg,1,4,True,1,True,,True,57 17 0,57 17 0,67 0 0,67 0 0,
KILKENNY,KELLS,KILMAGANNY,POULBOY,IRE_GRIFF_143_048.jpg,1,14,True,1,True,,True,67 2 0,67 2 0,79 13 0,80 5 0,
KILKENNY,KELLS,KILMAGANNY,RAHEENARRAN,IRE_GRIFF_143_048.jpg,1,9,True,1,True,,True,104 13 0,104 16 0,126 4 0,126 7 0,
KILKENNY,KELLS,KILMAGANNY,READESBARN,IRE_GRIFF_143_048.jpg,1,4,True,1,True,,True,171 15 0,171 15 0,179 10 0,179 10 0,
KILKENNY,KELLS,KILMAGANNY,ROGERSTOWN,IRE_GRIFF_143_048.jpg,1,13,True,1,True,,True,258 8 0,265 18 0,299 0 0,306 10 0,
KILKENNY,KELLS,KILMAGANNY,ROSSENARRA,IRE_GRIFF_143_048.jpg,1,11,True,1,True,,True,131 5 0,133 0 0,143 18 0,145 13 0,
KILKENNY,KELLS,TULLAHOUGHT,BREGAUN,IRE_GRIFF_143_057.jpg,1,24,True,1,True,,True,69 19 0,69 19 0,80 0 0,80 15 0,
KILKENNY,KELLS,TULLAHOUGHT,CORRAGAUN,IRE_GRIFF_143_057.jpg,1,17,True,2,False,,True,135 5 0,30 16 0,157 17 0,33 17 0,True
KILKENNY,KELLS,TULLAHOUGHT,CERRAGINADAL-PAUN,IRE_GRIFF_143_057.jpg,1,10,True,1,True,,True,88 12 0,88 12 0,98 18 0,98 13 0,
KILKENNY,KELLS,TULLAHOUGHT,CUSSAN,IRE_GRIFF_143_057.jpg,1,5,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,BALLYBUR,"BALLYBUR, LOWER.",IRE_GRIFF_144_007.jpg,1,17,True,1,True,,False,209 5 0,209 5 0,232 0 0,229 0 0,
KILKENNY,SHILLELOGHER,BALLYBUR,"BALLYBUR, UPPER.",IRE_GRIFF_144_007.jpg,1,14,True,1,True,,False,323 14 0,346 14 0,367 5 0,392 15 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,BALLYMACK (DESART).,IRE_GRIFF_144_007.jpg,1,8,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,BURNCHURCH,BURNCHURCH.,IRE_GRIFF_144_009.jpg,1,41,True,3,True,,True,538 7 0,574 9 0,608 15 0,628 3 0,True
KILKENNY,SHILLELOGHER,BURNCHURCH,BURNCHURCH VIPER.,IRE_GRIFF_144_009.jpg,1,9,True,1,True,,True,177 10 0,177 10 0,193 15 0,193 15 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,COALSFARM.,"IRE_GRIFF_144_009.jpg,IRE_GRIFF_144_010.jpg",2,22,True,1,True,,False,244 16 0,253 6 0,268 0 0,276 10 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,FARHLEY,IRE_GRIFF_144_010.jpg,1,4,True,1,True,,True,245 0 0,245 0 0,296 15 0,296 15 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,"GRAIGUE, LOWER",IRE_GRIFF_144_010.jpg,1,7,True,1,True,,True,95 12 0,95 12 0,108 5 0,108 5 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,"GRAIGUE, UPPER",IRE_GRIFF_144_010.jpg,1,26,True,1,True,,True,146 9 0,146 9 0,173 18 0,173 18 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,NEWLANDS,IRE_GRIFF_144_010.jpg,1,5,True,1,True,,False,89 17 0,89 17 0,104 5 0,104 5 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,OLDTOWN,"IRE_GRIFF_144_010.jpg,IRE_GRIFF_144_011.jpg",2,18,True,1,True,,False,275 16 0,275 16 0,298 0 0,298 0 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,PADDOCK,IRE_GRIFF_144_011.jpg,1,9,True,1,True,,False,46 10 0,46 10 0,47 11 0,47 11 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,SUNHILL,IRE_GRIFF_144_011.jpg,1,5,True,1,True,,False,48 9 0,48 9 0,51 7 0,51 7 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,WASHER'S BOG,IRE_GRIFF_144_011.jpg,1,2,True,1,True,,True,12 0 0,12 0 0,12 10 0,12 10 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,AUGHTANNY,IRE_GRIFF_144_011.jpg,1,5,True,1,True,,True,90 10 0,90 10 0,100 15 0,100 15 0,
KILKENNY,SHILLELOGHER,BURNCHURCH,BROWNSTOWN,IRE_GRIFF_144_011.jpg,1,19,True,1,True,,True,147 18 0,147 18 0,160 7 0,160 7 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),"CASTLEINCH, or INCHYOLAGHAN.",IRE_GRIFF_144_012.jpg,1,23,True,3,True,,True,366 12 0,366 5 0,403 13 0,397 6 0,True
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),DERDIMUS.,IRE_GRIFF_144_012.jpg,1,9,True,1,True,,True,141 8 0,141 8 0,185 16 0,185 16 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),GARRAUN.,IRE_GRIFF_144_012.jpg,1,5,True,1,True,,True,98 0 0,98 0 0,100 0 0,100 0 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),GLEBE,IRE_GRIFF_144_012.jpg,1,2,True,1,True,,False,55 0 0,55 0 0,83 10 0,83 10 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),GOSLINGSTOWN.,IRE_GRIFF_144_012.jpg,1,10,True,1,True,,True,347 3 0,347 3 0,407 15 0,407 15 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),GRANGE.,IRE_GRIFF_144_012.jpg,1,3,True,1,True,,True,15 5 0,15 5 0,15 5 0,15 5 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),KNOCKLEGAN,IRE_GRIFF_144_013.jpg,1,9,True,1,True,,True,47 19 0,47 19 0,56 0 0,56 0 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),PARKMORE,IRE_GRIFF_144_013.jpg,1,23,True,1,True,,True,134 11 0,133 5 0,151 15 0,150 15 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),RAHEENAPISHA,IRE_GRIFF_144_013.jpg,1,4,True,1,True,,True,226 10 0,226 10 0,226 10 0,226 10 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),RATHALEER,IRE_GRIFF_144_013.jpg,1,6,True,1,True,,True,148 5 0,148 5 0,170 15 0,170 15 0,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),WOODLANDS,IRE_GRIFF_144_013.jpg,1,8,True,1,True,,True,89 8 0,89 8 0,95 15 0,95 10 0,
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),ANNAMULT,IRE_GRIFF_144_013.jpg,1,2,False,0,False,no_total_row,False,,,,,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),ANNAMULT,IRE_GRIFF_144_014.jpg,1,12,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),ANNAMULT,IRE_GRIFF_144_015.jpg,1,41,True,2,False,,False,383 4 0,946 6 0,614 8 0,1237 12 0,True
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),BALLYDA,IRE_GRIFF_144_015.jpg,1,10,True,1,True,,True,207 7 0,207 7 0,228 18 0,228 18 0,
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),BENNETTSBRIDGE,IRE_GRIFF_144_015.jpg,1,12,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,DANESFORT,BENNETTSBRIDGE,IRE_GRIFF_144_016.jpg,1,32,True,1,True,,True,166 14 0,333 5 0,287 16 0,474 5 0,
KILKENNY,SHILLELOGHER,DANESFORT,CROAN,IRE_GRIFF_144_016.jpg,1,4,True,1,True,,False,295 10 0,295 10 0,312 15 0,312 15 0,
KILKENNY,SHILLELOGHER,DANESFORT,DANESFORT,IRE_GRIFF_144_016.jpg,1,32,True,2,True,,False,624 13 0,623 13 0,726 11 0,725 16 0,True
KILKENNY,SHILLELOGHER,EARLSTOWN,KILBRICKAN,IRE_GRIFF_144_019.jpg,1,15,True,1,False,,True,129 13 0,352 15 0,157 19 0,399 11 0,
KILKENNY,SHILLELOGHER,EARLSTOWN,NEWTOWN,"IRE_GRIFF_144_019.jpg,IRE_GRIFF_144_020.jpg",2,49,True,4,False,,False,1166 16 0,540 3 0,1358 7 0,633 6 0,True
KILKENNY,SHILLELOGHER,EARLSTOWN,OVENSTOWN,IRE_GRIFF_144_020.jpg,1,17,True,1,True,,True,572 2 0,572 2 0,632 15 0,632 15 0,
KILKENNY,SHILLELOGHER,ENNISNAG,ENNISNAG,IRE_GRIFF_144_020.jpg,1,31,False,0,False,no_total_row,False,,,,,
KILKENNY,SHILLELOGHER,GRANGE (PART OF),LAW CUSS,IRE_GRIFF_144_022.jpg,1,11,True,1,False,,True,0 9 0,179 14 0,11 16 0,238 0 0,
KILKENNY,SHILLELOGHER,GRANGE (PART OF),BAUNLUSK,IRE_GRIFF_144_022.jpg,1,11,True,1,True,,True,159 2 0,159 2 0,188 10 0,188 10 0,
KILKENNY,SHILLELOGHER,GRANGE (PART OF),CHURCH HILL,"IRE_GRIFF_144_022.jpg,IRE_GRIFF_144_023.jpg",2,45,True,3,False,,False,211 19 4,11 15 9,259 8 3,13 19 3,True
KILKENNY,SHILLELOGHER,GRANGE (PART OF),GRANGE,IRE_GRIFF_144_023.jpg,1,16,True,1,True,,True,10 18 4,10 14 0,12 17 7,12 14 3,
KILKENNY,SHILLELOGHER,GRANGE (PART OF),GRANGEGEEFFE,IRE_GRIFF_144_023.jpg,1,21,True,3,True,,True,14 18 7,14 17 3,18 2 2,17 4 6,True
KILKENNY,SHILLELOGHER,GRANGE (PART OF),KILTOG or RACE-COURSE,IRE_GRIFF_144_023.jpg,1,8,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,GRANGE,KILMOG OR RACE-COURSE,IRE_GRIFF_144_024.jpg,1,5,True,1,False,,True,72 17 0,287 3 0,76 10 0,314 10 0,
KILKENNY,SHILLELOGHER,GRANGE,RAHEENDUFF,IRE_GRIFF_144_024.jpg,1,10,True,1,True,,False,112 12 0,112 12 0,122 7 0,122 7 0,
KILKENNY,SHILLELOGHER,GRANGE,ROSSDANA,IRE_GRIFF_144_024.jpg,1,5,True,1,True,,True,184 12 0,184 12 0,193 7 0,193 7 0,
KILKENNY,SHILLELOGHER,GRANGEKILREE,KILREE,IRE_GRIFF_144_024.jpg,1,26,True,1,True,,True,529 3 0,529 3 0,606 0 0,606 0 0,
KILKENNY,SHILLELOGHER,GRANGEKILREE,WILLESLOUGH.,IRE_GRIFF_144_025.jpg,1,22,True,2,True,,True,149 19 0,149 15 0,166 11 0,167 10 0,True
KILKENNY,SHILLELOGHER,GRANGEKILREE,COTTERELSRATH.,IRE_GRIFF_144_025.jpg,1,18,True,1,True,,True,286 16 0,286 16 0,318 10 0,318 10 0,
KILKENNY,SHILLELOGHER,GRANGEKILREE,VIPERKELLS.,IRE_GRIFF_144_025.jpg,1,8,True,1,True,,True,146 6 0,146 6 0,166 15 0,166 15 0,
KILKENNY,SHILLELOGHER,KILFERAGH,KILFERAGH,IRE_GRIFF_144_026.jpg,1,14,True,3,True,,False,15 1 7,14 19 5,17 10 0,17 7 10,True
KILKENNY,SHILLELOGHER,KILFERAGH,SHEASTOWN,IRE_GRIFF_144_026.jpg,1,51,True,3,True,,False,23 1 1,22 11 5,32 14 11,32 3 3,True
KILKENNY,SHILLELOGHER,KILLALOE,DEERPARK,IRE_GRIFF_144_028.jpg,1,3,True,1,True,,True,55 2 0,55 2 0,62 0 0,62 0 0,
KILKENNY,SHILLELOGHER,KILLALOE,DERREEN,IRE_GRIFF_144_028.jpg,1,28,True,1,True,,True,144 9 0,144 9 0,155 5 0,155 5 0,
KILKENNY,SHILLELOGHER,KILLALOE,FOXCOVER,IRE_GRIFF_144_028.jpg,1,21,True,2,True,,True,139 6 0,139 6 0,168 10 0,153 10 0,True
KILKENNY,SHILLELOGHER,KILLALOE,GORTEENNALEE,IRE_GRIFF_144_028.jpg,1,2,True,1,True,,True,51 0 0,51 0 0,54 0 0,54 0 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),GORTNACURRAGH,IRE_GRIFF_144_029.jpg,1,2,True,1,True,,True,10 10 0,10 10 0,10 10 0,10 10 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),GRATGUEOOLY,IRE_GRIFF_144_029.jpg,1,17,True,1,True,,True,145 16 0,144 16 0,158 5 0,157 5 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),GREATOAK,IRE_GRIFF_144_029.jpg,1,18,True,1,True,,True,148 5 0,148 5 0,166 0 0,166 0 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),GREATWOOD,IRE_GRIFF_144_029.jpg,1,4,True,1,True,,True,120 8 0,120 8 0,126 10 0,126 10 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),KILLALOE,IRE_GRIFF_144_029.jpg,1,18,True,3,True,,True,256 17 0,256 12 0,285 8 0,286 17 0,True
KILKENNY,SHILLELOGHER,KILLALOE,KYLENASKEAGH,IRE_GRIFF_144_030.jpg,1,11,True,1,True,,True,284 18 0,286 3 0,300 5 0,301 10 0,
KILKENNY,SHILLELOGHER,KILLALOE,LAFYLE,IRE_GRIFF_144_030.jpg,1,8,True,3,True,,True,44 0 0,44 0 0,56 0 0,54 0 0,True
KILKENNY,SHILLELOGHER,KILLALOE,REDHOUSE,IRE_GRIFF_144_030.jpg,1,17,True,1,True,,True,173 17 0,173 17 0,193 14 0,193 14 0,
KILKENNY,SHILLELOGHER,KILLALOE,RIESK,IRE_GRIFF_144_030.jpg,1,9,True,1,True,,True,45 10 0,44 10 0,50 10 0,48 15 0,
KILKENNY,SHILLELOGHER,KILLALOE,ROSSMORE,IRE_GRIFF_144_030.jpg,1,11,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),ROSSMORE,IRE_GRIFF_144_031.jpg,1,6,True,1,False,,True,84 5 0,312 18 0,100 5 0,353 0 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),SCOTSBOROUGH,IRE_GRIFF_144_031.jpg,1,16,True,1,True,,True,284 3 0,243 10 0,318 3 0,271 15 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),TINGARRAN,IRE_GRIFF_144_031.jpg,1,5,True,1,True,,True,136 0 0,136 0 0,145 2 0,145 2 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),TINNAHILLY,IRE_GRIFF_144_031.jpg,1,8,True,1,True,,True,156 10 0,156 10 0,170 5 0,167 10 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),WHITEHOUSE,IRE_GRIFF_144_031.jpg,1,14,True,1,True,,True,194 16 0,197 11 0,217 17 0,221 2 0,
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),BODALMORE,IRE_GRIFF_144_031.jpg,1,3,False,0,False,no_total_row,True,,,,,
KILKENNY,SHILLELOGHER,OUTRATH,BODALMORE,IRE_GRIFF_144_032.jpg,1,12,True,1,False,,True,2 16 0,0 1 0,3 1 0,0 11 0,
KILKENNY,SHILLELOGHER,OUTRATH,FOULKSTOWN,IRE_GRIFF_144_032.jpg,1,16,True,3,False,,True,4 6 0,0 10 0,3 6 0,0 10 0,True
KILKENNY,SHILLELOGHER,OUTRATH,FURZEHOUSE,IRE_GRIFF_144_032.jpg,1,11,True,1,False,,False,1 15 0,0 15 0,3 10 0,0 10 0,
KILKENNY,SHILLELOGHER,OUTRATH,"GREVINE, EAST",IRE_GRIFF_144_033.jpg,1,8,True,1,False,,False,48 15 0,262 14 0,58 16 0,302 16 0,
KILKENNY,SHILLELOGHER,OUTRATH,"GREVINE, WEST",IRE_GRIFF_144_033.jpg,1,17,True,1,True,,False,90 12 0,90 12 0,101 16 0,101 16 0,
KILKENNY,SHILLELOGHER,OUTRATH,OUTRATH,IRE_GRIFF_144_033.jpg,1,24,True,2,True,,False,433 3 0,432 19 0,477 11 0,477 7 0,True
KILKENNY,SHILLELOGHER,OUTRATH,WALLSLOUGH,IRE_GRIFF_144_033.jpg,1,8,True,1,True,,False,200 17 0,200 17 0,220 0 0,220 0 0,
KILKENNY,SHILLELOGHER,STONECARTHY,BAUNAVOLLABOY,IRE_GRIFF_144_034.jpg,1,3,True,1,True,,True,14 0 0,14 0 0,18 0 0,18 0 0,
KILKENNY,SHILLELOGHER,STONECARTHY,BAUNREAGH,IRE_GRIFF_144_034.jpg,1,17,True,1,True,,True,97 0 0,97 0 0,111 15 0,111 15 0,
KILKENNY,SHILLELOGHER,STONECARTHY,CHERRYMOUNT,IRE_GRIFF_144_034.jpg,1,6,True,1,True,,False,39 15 0,39 15 0,40 15 0,40 15 0,
KILKENNY,SHILLELOGHER,STONECARTHY,KNOCKADRENA,"IRE_GRIFF_144_034.jpg,IRE_GRIFF_144_035.jpg",2,16,True,1,True,,False,139 3 0,150 15 0,157 2 0,171 12 0,
KILKENNY,SHILLELOGHER,STONECARTHY,STONECARTHY,IRE_GRIFF_144_035.jpg,1,30,True,2,True,,False,455 6 0,262 16 0,497 9 0,287 5 0,True
KILKENNY,SHILLELOGHER,ST CANICE,STONECARTHY,IRE_GRIFF_144_036.jpg,1,6,True,1,False,,True,85 3 0,298 16 0,95 10 0,327 10 0,
KILKENNY,SHILLELOGHER,ST CANICE,ARCHERSTREET LOT,"IRE_GRIFF_144_036.jpg,IRE_GRIFF_144_037.jpg",2,65,True,1,True,,False,134 11 0,134 11 0,224 18 0,226 18 0,
KILKENNY,SHILLELOGHER,ST CANICE,BALLYNAHINA,IRE_GRIFF_144_037.jpg,1,14,True,1,True,,True,269 0 0,269 0 0,298 12 0,298 12 0,
KILKENNY,SHILLELOGHER,ST CANICE,CASTIEL,IRE_GRIFF_144_037.jpg,1,8,True,2,True,,True,51 5 0,47 15 0,56 5 0,52 15 0,True
KILKENNY,SHILLELOGHER,ST CANICE,DUKESMEADOWS,IRE_GRIFF_144_037.jpg,1,2,True,1,True,,False,10 0 0,10 0 0,10 0 0,10 0 0,
KILKENNY,SHILLELOGHER,ST CANICE,MAIDENHILL,IRE_GRIFF_144_037.jpg,1,9,True,1,True,,False,57 0 0,57 0 0,63 0 0,63 0 0,
KILKENNY,SHILLELOGHER,ST CANICE,MARTELLSMEADOWS,IRE_GRIFF_144_037.jpg,1,2,True,1,True,,True,0 6 0,0 6 0,0 6 0,0 6 0,
KILKENNY,SHILLELOGHER,ST CANICE,ROBERTSHILL,IRE_GRIFF_144_037.jpg,1,2,True,1,True,,False,0 5 0,0 5 0,0 5 0,0 5 0,
