county_effective,barony_effective,parish_effective,townland_linked,page_names,page_num,row_count,subcategory,ends_at_page_bottom,next_page_in_corpus,next_page_first_townland,other_model_has_total
SLIGO,CARBURY,ST JOHN,POUND-STREET,IRE_GRIFF_253_174.jpg,253_174,22,ends_at_page_bottom_next_scanned,True,True,KNOCKNAGANNY,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_175.jpg,253_175,60,ends_at_page_bottom_next_scanned,True,True,KNOCKNAGANNY,True
SLIGO,CARBURY,ST JOHN,JAMES'S-STREET,IRE_GRIFF_253_176.jpg,253_176,28,ends_at_page_bottom_next_scanned,True,True,TOWN OF SLIGO,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_182.jpg,253_182,48,ends_at_page_bottom_next_scanned,True,True,KNAPPAGH BEG (part of),True
SLIGO,LEYNY,BALLYSADARE,TOWN OF BALLYSADARE,IRE_GRIFF_253_195.jpg,253_195,26,ends_at_page_bottom_next_scanned,True,True,KILBOGLASHY,False
TIPPERARY,MIDDLETHIRD,FETHARD,WATERGATE-STREET,IRE_GRIFF_260_072.jpg,260_072,9,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,MIDDLETHIRD,FETHARD,ABBEY-STREET,IRE_GRIFF_260_074.jpg,260_074,50,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,MIDDLETHIRD,FETHARD,THE GREEN,IRE_GRIFF_260_075.jpg,260_075,65,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,MIDDLETHIRD,FETHARD,THE ROCK,IRE_GRIFF_260_076.jpg,260_076,9,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,FRIAR'S-STREET,IRE_GRIFF_260_153.jpg,260_153,10,ends_at_page_bottom_next_scanned,True,True,CASHEL,False
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,FOUR-LANE,IRE_GRIFF_260_184.jpg,260_184,6,ends_at_page_bottom_next_scanned,True,True,MOOR,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTILLANE,IRE_GRIFF_262_079.jpg,262_079,16,ends_at_page_bottom_next_scanned,True,True,,True
TIPPERARY,ELIOGARTY,TEMPLEMORE,MARY-STREET,IRE_GRIFF_262_083.jpg,262_083,10,ends_at_page_bottom_next_scanned,True,True,KILTIILANE,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,PIGFOOT-LANE,IRE_GRIFF_262_085.jpg,262_085,4,ends_at_page_bottom_next_scanned,True,True,KILTTILIANE,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,GEORGE'S-STREET,IRE_GRIFF_262_086.jpg,262_086,17,ends_at_page_bottom_next_scanned,True,True,KILTLILLANE,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,THE MALL,IRE_GRIFF_262_087.jpg,262_087,16,ends_at_page_bottom_next_scanned,True,True,KILTIILANE,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,MULLANE'S-LANE,IRE_GRIFF_262_090.jpg,262_090,21,ends_at_page_bottom_next_scanned,True,True,"MANYA, SOUTH",False
TIPPERARY,ELIOGARTY,THURLES,MAIN-STREET,IRE_GRIFF_262_108.jpg,262_108,5,ends_at_page_bottom_next_scanned,True,True,THURLESTOWN-PARKS,False
TIPPERARY,ELIOGARTY,THURLES,PUDDING-LANE,IRE_GRIFF_262_113.jpg,262_113,39,ends_at_page_bottom_next_scanned,True,True,,False
TIPPERARY,ELIOGARTY,THURLES,NICHOLAS-STREET,IRE_GRIFF_262_115.jpg,262_115,30,ends_at_page_bottom_next_scanned,True,True,THURLESTOWN-PARKS,False
TIPPERARY,IKERRIN,ROSCREA,BORHESSGLASS,IRE_GRIFF_263_092.jpg,263_092,18,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
TIPPERARY,CLANWILLIAM,CORDANGAN,TOWN OF TIPPERARY,IRE_GRIFF_296_055.jpg,296_055,33,ends_at_page_bottom_next_scanned,True,True,KNOCKANRAWLEY,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,VILLAGE OF GOLDEN,IRE_GRIFF_296_141.jpg,296_141,17,ends_at_page_bottom_next_scanned,True,True,BAURSTOOKEEN,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,THE GREEN,IRE_GRIFF_296_147.jpg,296_147,6,ends_at_page_bottom_next_scanned,True,True,HOOPS-LOT,False
TIPPERARY,CLANWILLIAM,TEMPLENEIRY,VILLAGE OF BANSHA,IRE_GRIFF_296_179.jpg,296_179,37,ends_at_page_bottom_next_scanned,True,True,BALLINLOUGH,False
TIPPERARY,CLANWILLIAM,TIPPERARY,MEETINGHOUSE-LANE,IRE_GRIFF_296_212.jpg,296_212,8,ends_at_page_bottom_next_scanned,True,True,CARROWNREDDY,False
TIPPERARY,CLANWILLIAM,TIPPERARY,DOXVILLE-ROAD,IRE_GRIFF_296_213.jpg,296_213,28,ends_at_page_bottom_next_scanned,True,True,CARROWNREDDY,False
CORK,FERMOY,MALLOW,GALLOWSHILL-LANE,IRE_GRIFF_299_157.jpg,299_157,24,ends_at_page_bottom_next_scanned,True,True,MALLOW,False
CORK,FERMOY,MALLOW,MALLOW,"IRE_GRIFF_299_158.jpg,IRE_GRIFF_299_159.jpg",299_159,115,ends_at_page_bottom_next_scanned,True,True,MALLOW—OR TOWN OF MALLOW,True
CORK,FERMOY,MALLOW,MALLOW—OR TOWN OF MALLOW,IRE_GRIFF_299_160.jpg,299_160,63,ends_at_page_bottom_next_scanned,True,True,MALLOW,False
MEATH,"DEECE, UPPER",MOYGLARE (PART OF),DOLANSTOWN,IRE_GRIFF_315_012.jpg,315_012,22,ends_at_page_bottom_next_scanned,True,True,DOLANSTOWN,False
ANTRIM,"DUNLUCE, UPPER",BALLYMONEY,TOWNPARKS,"IRE_GRIFF_004_116.jpg,IRE_GRIFF_004_117.jpg,IRE_GRIFF_004_118.jpg,IRE_GRIFF_004_119.jpg,IRE_GRIFF_004_120.jpg,IRE_GRIFF_004_121.jpg,IRE_GRIFF_004_122.jpg,IRE_GRIFF_004_123.jpg,IRE_GRIFF_004_124.jpg,IRE_GRIFF_004_125.jpg",004_125,415,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
ANTRIM,"DUNLUCE, LOWER",BALLYWILLIN,PORTRUSH,"IRE_GRIFF_006_012.jpg,IRE_GRIFF_006_013.jpg,IRE_GRIFF_006_014.jpg",006_014,127,extraction_miss_other_model_has_total,False,True,PORTRUSH,True
ARMAGH,ARMAGH,ARMAGH,CORPORATION,"IRE_GRIFF_018_346.jpg,IRE_GRIFF_018_347.jpg,IRE_GRIFF_018_352.jpg,IRE_GRIFF_018_353.jpg,IRE_GRIFF_018_354.jpg",018_354,217,extraction_miss_other_model_has_total,False,False,,True
ARMAGH,TIRANNY,TYNAN,TYNAN,"IRE_GRIFF_018_421.jpg,IRE_GRIFF_018_422.jpg",018_422,45,extraction_miss_other_model_has_total,False,True,TYNAN,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_121.jpg,IRE_GRIFF_024_122.jpg,IRE_GRIFF_024_123.jpg,IRE_GRIFF_024_124.jpg,IRE_GRIFF_024_125.jpg,IRE_GRIFF_024_126.jpg,IRE_GRIFF_024_127.jpg,IRE_GRIFF_024_128.jpg,IRE_GRIFF_024_129.jpg,IRE_GRIFF_024_130.jpg,IRE_GRIFF_024_131.jpg,IRE_GRIFF_024_132.jpg",024_132,708,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_133.jpg,IRE_GRIFF_024_134.jpg,IRE_GRIFF_024_135.jpg,IRE_GRIFF_024_136.jpg",024_136,230,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,IRE_GRIFF_024_137.jpg,024_137,22,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_138.jpg,IRE_GRIFF_024_139.jpg,IRE_GRIFF_024_140.jpg",024_140,167,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_141.jpg,IRE_GRIFF_024_142.jpg,IRE_GRIFF_024_143.jpg,IRE_GRIFF_024_144.jpg,IRE_GRIFF_024_145.jpg",024_145,284,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_146.jpg,IRE_GRIFF_024_147.jpg",024_147,103,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_148.jpg,IRE_GRIFF_024_149.jpg,IRE_GRIFF_024_150.jpg,IRE_GRIFF_024_151.jpg,IRE_GRIFF_024_152.jpg",024_152,263,extraction_miss_other_model_has_total,False,True,TOWN PARKS,True
LOUTH,"DUNDALK, LOWER",CARLINGFORD,COMMONS,"IRE_GRIFF_024_199.jpg,IRE_GRIFF_024_200.jpg,IRE_GRIFF_024_201.jpg,IRE_GRIFF_024_202.jpg",024_202,134,extraction_miss_other_model_has_total,False,True,COMMONS,True
CAVAN,"LOUGHTEE, LOWER",ANNAGH,CORPORATION LANDS,IRE_GRIFF_028_154.jpg,028_154,26,extraction_miss_other_model_has_total,False,True,CORPORATION LANDS,True
CAVAN,"LOUGHTEE, LOWER",ANNAGH,CORPORATION LANDS,IRE_GRIFF_028_155.jpg,028_155,19,extraction_miss_other_model_has_total,False,True,CORPORATION LANDS,True
CAVAN,"LOUGHTEE, LOWER",ANNAGH,CORPORATION LANDS,"IRE_GRIFF_028_156.jpg,IRE_GRIFF_028_157.jpg",028_157,90,extraction_miss_other_model_has_total,False,True,CORPORATION LANDS,True
CAVAN,"LOUGHTEE, LOWER",ANNAGH,CORPORATION LANDS,IRE_GRIFF_028_158.jpg,028_158,5,extraction_miss_other_model_has_total,False,True,CORPORATION LANDS,True
CAVAN,"LOUGHTEE, UPPER",URNEY,TOWNPARKS,"IRE_GRIFF_028_355.jpg,IRE_GRIFF_028_356.jpg,IRE_GRIFF_028_357.jpg",028_357,71,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
CAVAN,TULLYGARVEY,DRUMGOON,MAGHERANURE,"IRE_GRIFF_029_035.jpg,IRE_GRIFF_029_036.jpg",029_036,52,extraction_miss_other_model_has_total,False,True,MAGHERANURE,True
CORK,CONDONS & CLANGIBBON,BRIGOWN,BRIGOWN,"IRE_GRIFF_046_014.jpg,IRE_GRIFF_046_015.jpg",046_015,32,extraction_miss_other_model_has_total,False,True,BRIGOWN,True
CORK,CONDONS & CLANGIBBON,BRIGOWN,BRIGOWN,"IRE_GRIFF_046_016.jpg,IRE_GRIFF_046_017.jpg,IRE_GRIFF_046_018.jpg,IRE_GRIFF_046_019.jpg,IRE_GRIFF_046_020.jpg,IRE_GRIFF_046_021.jpg,IRE_GRIFF_046_022.jpg,IRE_GRIFF_046_023.jpg,IRE_GRIFF_046_024.jpg",046_024,417,extraction_miss_other_model_has_total,False,True,BRIGOWN,True
CORK,CONDONS & CLANGIBBON,FERMOY,FERMOY,"IRE_GRIFF_046_067.jpg,IRE_GRIFF_046_068.jpg,IRE_GRIFF_046_069.jpg,IRE_GRIFF_046_070.jpg,IRE_GRIFF_046_071.jpg",046_071,215,extraction_miss_other_model_has_total,False,True,FERMOY,True
CORK,CONDONS & CLANGIBBON,FERMOY,FERMOY,"IRE_GRIFF_046_072.jpg,IRE_GRIFF_046_073.jpg,IRE_GRIFF_046_074.jpg",046_074,140,extraction_miss_other_model_has_total,False,True,FERMOY,True
CORK,CONDONS & CLANGIBBON,FERMOY,FERMOY,"IRE_GRIFF_046_075.jpg,IRE_GRIFF_046_076.jpg",046_076,59,extraction_miss_other_model_has_total,False,True,FERMOY,True
CORK,CONDONS & CLANGIBBON,FERMOY,FERMOY,IRE_GRIFF_046_077.jpg,046_077,12,extraction_miss_other_model_has_total,False,True,FERMOY,True
CORK,DUHALLOW (PART I),CLONFERT,KANTURK,"IRE_GRIFF_049_041.jpg,IRE_GRIFF_049_042.jpg,IRE_GRIFF_049_043.jpg",049_043,123,extraction_miss_other_model_has_total,False,True,KANTURK,True
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHGOGGAN MIDDLE,"IRE_GRIFF_063_109.jpg,IRE_GRIFF_063_110.jpg,IRE_GRIFF_063_111.jpg",063_111,158,extraction_miss_other_model_has_total,False,True,RATHGOGGAN MIDDLE,True
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHGOGGAN MIDDLE,IRE_GRIFF_063_112.jpg,063_112,9,extraction_miss_other_model_has_total,False,False,,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BALLYVALLY,"IRE_GRIFF_079_047.jpg,IRE_GRIFF_079_048.jpg,IRE_GRIFF_079_049.jpg,IRE_GRIFF_079_050.jpg",079_050,171,extraction_miss_other_model_has_total,False,True,BALLYVALLY,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BALLYVALLY,"IRE_GRIFF_079_051.jpg,IRE_GRIFF_079_052.jpg",079_052,59,extraction_miss_other_model_has_total,False,True,BALLYVALLY,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BALLYVALLY,IRE_GRIFF_079_053.jpg,079_053,13,extraction_miss_other_model_has_total,False,True,BALLYVALLY,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BALLYVALLY,IRE_GRIFF_079_054.jpg,079_054,33,extraction_miss_other_model_has_total,False,True,BAILLYVALLY,True
DOWN,"ARDS, UPPER",BALLYPHILIP,BALLYPHILIP,"IRE_GRIFF_081_170.jpg,IRE_GRIFF_081_171.jpg,IRE_GRIFF_081_172.jpg,IRE_GRIFF_081_173.jpg,IRE_GRIFF_081_174.jpg,IRE_GRIFF_081_175.jpg",081_175,297,extraction_miss_other_model_has_total,False,True,BALLYPHILIP,True
DOWN,"LECALE, UPPER",RATHMULLAN,KILLOUGH,"IRE_GRIFF_081_289.jpg,IRE_GRIFF_081_290.jpg,IRE_GRIFF_081_291.jpg",081_291,150,extraction_miss_other_model_has_total,False,True,KILLOUGH,True
DOWN,"LECALE, UPPER",DOWN,DEMESNE OF DOWN,"IRE_GRIFF_081_330.jpg,IRE_GRIFF_081_331.jpg,IRE_GRIFF_081_332.jpg,IRE_GRIFF_081_333.jpg,IRE_GRIFF_081_334.jpg,IRE_GRIFF_081_335.jpg,IRE_GRIFF_081_336.jpg,IRE_GRIFF_081_337.jpg,IRE_GRIFF_081_338.jpg",081_338,343,extraction_miss_other_model_has_total,False,True,DEMESE OF DOWN,True
DOWN,"LECALE, UPPER",DOWN,DEMESNE OF DOWN,"IRE_GRIFF_081_343.jpg,IRE_GRIFF_081_344.jpg,IRE_GRIFF_081_345.jpg,IRE_GRIFF_081_346.jpg,IRE_GRIFF_081_347.jpg",081_347,264,extraction_miss_other_model_has_total,False,True,DEMESE OF DOWN,True
DOWN,"IVEAGH, UPPER (LOWER HALF)",KILCOO,BALLAGHBEG,"IRE_GRIFF_082_136.jpg,IRE_GRIFF_082_137.jpg,IRE_GRIFF_082_138.jpg,IRE_GRIFF_082_139.jpg",082_139,117,extraction_miss_other_model_has_total,False,True,BALLAGHBEG,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,CROSS,"IRE_GRIFF_085_053.jpg,IRE_GRIFF_085_054.jpg,IRE_GRIFF_085_055.jpg,IRE_GRIFF_085_056.jpg",085_056,162,extraction_miss_other_model_has_total,False,True,CROSS,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,LISSIZE,"IRE_GRIFF_085_060.jpg,IRE_GRIFF_085_061.jpg",085_061,27,extraction_miss_other_model_has_total,False,True,LISSIZE,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,LISSIZE,IRE_GRIFF_085_062.jpg,085_062,27,extraction_miss_other_model_has_total,False,True,LISSIZE,True
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,IRE_GRIFF_086_141.jpg,086_141,40,extraction_miss_other_model_has_total,False,True,CORPORATION,True
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,IRE_GRIFF_086_142.jpg,086_142,50,extraction_miss_other_model_has_total,False,True,CORPORATION,True
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_176.jpg,IRE_GRIFF_086_177.jpg",086_177,90,extraction_miss_other_model_has_total,False,True,TOWNPARKS OF DONAGHADEE,True
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_178.jpg,IRE_GRIFF_086_179.jpg",086_179,70,extraction_miss_other_model_has_total,False,True,TOWNPARKS OF DONAGHADEE,True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_221.jpg,IRE_GRIFF_086_222.jpg",086_222,99,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_223.jpg,IRE_GRIFF_086_224.jpg",086_224,101,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_225.jpg,IRE_GRIFF_086_226.jpg",086_226,92,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH—continued",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_229.jpg,IRE_GRIFF_086_230.jpg,IRE_GRIFF_086_231.jpg",086_231,66,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_232.jpg,IRE_GRIFF_086_233.jpg,IRE_GRIFF_086_234.jpg",086_234,147,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH",IRE_GRIFF_086_235.jpg,086_235,17,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_236.jpg,IRE_GRIFF_086_237.jpg,IRE_GRIFF_086_238.jpg",086_238,146,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH",IRE_GRIFF_086_239.jpg,086_239,51,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,CASTLE BALFOUR DEMESNE,IRE_GRIFF_110_139.jpg,110_139,29,extraction_miss_other_model_has_total,False,True,CASTLE BALFOUR DEMESNE,True
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,LISONEILL,"IRE_GRIFF_110_140.jpg,IRE_GRIFF_110_141.jpg,IRE_GRIFF_110_142.jpg,IRE_GRIFF_110_143.jpg,IRE_GRIFF_110_144.jpg",110_144,168,extraction_miss_other_model_has_total,False,False,,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,"IRE_GRIFF_134_027.jpg,IRE_GRIFF_134_028.jpg",134_028,74,extraction_miss_other_model_has_total,False,True,KILCOCK,True
KILDARE,"OFFALY, WEST",MONASTEREVIN,MONASTEREVIN,"IRE_GRIFF_138_152.jpg,IRE_GRIFF_138_153.jpg",138_153,113,extraction_miss_other_model_has_total,False,True,MONASTEREVIN,True
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,"IRE_GRIFF_139_038.jpg,IRE_GRIFF_139_039.jpg",139_039,46,extraction_miss_other_model_has_total,False,True,GARRANDARRAGH,True
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_147_046.jpg,IRE_GRIFF_147_047.jpg,IRE_GRIFF_147_048.jpg",147_048,85,extraction_miss_other_model_has_total,False,True,MOONCOIN,True
KING'S,BALLYBRITT,BIRR,TOWNPARKS,"IRE_GRIFF_150_096.jpg,IRE_GRIFF_150_097.jpg,IRE_GRIFF_150_098.jpg,IRE_GRIFF_150_099.jpg,IRE_GRIFF_150_100.jpg,IRE_GRIFF_150_101.jpg,IRE_GRIFF_150_102.jpg,IRE_GRIFF_150_103.jpg,IRE_GRIFF_150_104.jpg",150_104,395,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
KING'S,BALLYBRITT,BIRR,TOWNPARKS,IRE_GRIFF_150_105.jpg,150_105,15,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
KING'S,BALLYBRITT,BIRR,TOWNPARKS,"IRE_GRIFF_150_114.jpg,IRE_GRIFF_150_115.jpg,IRE_GRIFF_150_116.jpg,IRE_GRIFF_150_117.jpg",150_117,180,extraction_miss_other_model_has_total,False,False,,True
KING'S,GARRYCASTLE,GALLEN,CREGGAN AND GLOSTERBOY,IRE_GRIFF_150_126.jpg,150_126,25,extraction_miss_other_model_has_total,False,True,CREGGAN AND GLOSTERBOY,True
KING'S,GARRYCASTLE,WHEERY,FERBANE,"IRE_GRIFF_150_225.jpg,IRE_GRIFF_150_226.jpg,IRE_GRIFF_150_227.jpg",150_227,106,extraction_miss_other_model_has_total,False,True,FERIBANE,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,AGHAVILLER,IRE_GRIFF_196_005.jpg,196_005,14,extraction_miss_other_model_has_total,False,True,BALLINVA,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARNADOWN,"IRE_GRIFF_196_006.jpg,IRE_GRIFF_196_007.jpg",196_007,36,extraction_miss_other_model_has_total,False,True,CASTLENORRIS,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CATSTOWN,IRE_GRIFF_196_008.jpg,196_008,16,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,COALPITPARKS,IRE_GRIFF_196_008.jpg,196_008,4,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CONDONSTOWN,IRE_GRIFF_196_008.jpg,196_008,13,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CROAN,"IRE_GRIFF_196_008.jpg,IRE_GRIFF_196_009.jpg",196_009,21,extraction_miss_other_model_has_total,False,True,HUGGINSTOWN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,HUGGINSTOWN,"IRE_GRIFF_196_009.jpg,IRE_GRIFF_196_010.jpg,IRE_GRIFF_196_011.jpg",196_011,69,extraction_miss_other_model_has_total,False,True,KYLEVA,True
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTHILL,IRE_GRIFF_196_017.jpg,196_017,10,extraction_miss_other_model_has_total,False,False,,True
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,IRE_GRIFF_196_020.jpg,196_020,11,extraction_miss_other_model_has_total,False,True,KILKEASY,True
KILKENNY,KNOCKTOPHER,KILLAHY,KILLAHY,IRE_GRIFF_196_022.jpg,196_022,7,extraction_miss_other_model_has_total,False,False,,True
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_197_014.jpg,IRE_GRIFF_197_015.jpg",197_015,75,extraction_miss_other_model_has_total,False,True,MOONCOIN,True
KILKENNY,IVERK,POLLRONE,MOONCOIN,IRE_GRIFF_197_016.jpg,197_016,60,extraction_miss_other_model_has_total,False,True,PORTNASCULLY,True
KILKENNY,IVERK,PORTNASCULLY,LUFFANY,IRE_GRIFF_197_017.jpg,197_017,15,extraction_miss_other_model_has_total,False,True,BALLYTARSNEY,True
KILKENNY,IVERK,RATHKIERAN,BALLYTARSNEY,IRE_GRIFF_197_018.jpg,197_018,13,extraction_miss_other_model_has_total,False,True,TIBBERAGHNY,True
KILKENNY,IVERK,TIBBERAGHNY,TIBBERAGHNY,"IRE_GRIFF_197_018.jpg,IRE_GRIFF_197_019.jpg",197_019,42,extraction_miss_other_model_has_total,False,False,,True
LOUTH,ARDEE,ARDEE,TOWNPARKS,"IRE_GRIFF_203_021.jpg,IRE_GRIFF_203_022.jpg,IRE_GRIFF_203_023.jpg,IRE_GRIFF_203_024.jpg,IRE_GRIFF_203_025.jpg,IRE_GRIFF_203_026.jpg,IRE_GRIFF_203_027.jpg,IRE_GRIFF_203_028.jpg",203_028,324,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
MEATH,"NAVAN, LOWER",NAVAN,"ABBEYLAND, SOUTH","IRE_GRIFF_223_124.jpg,IRE_GRIFF_223_125.jpg",223_125,73,extraction_miss_other_model_has_total,False,True,"ABBEYLAND, SOUTH",True
MEATH,"NAVAN, LOWER",NAVAN,"ABBEYLAND, SOUTH","IRE_GRIFF_223_126.jpg,IRE_GRIFF_223_127.jpg",223_127,80,extraction_miss_other_model_has_total,False,True,"ABBEYLAND, SOUTH",True
MEATH,"NAVAN, LOWER",NAVAN,TOWNPARKS,"IRE_GRIFF_223_136.jpg,IRE_GRIFF_223_137.jpg,IRE_GRIFF_223_138.jpg,IRE_GRIFF_223_139.jpg,IRE_GRIFF_223_140.jpg,IRE_GRIFF_223_141.jpg,IRE_GRIFF_223_142.jpg",223_142,351,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
MONAGHAN,CREMORNE,MUCKNO,CONNABURY,"IRE_GRIFF_227_042.jpg,IRE_GRIFF_227_043.jpg",227_043,44,extraction_miss_other_model_has_total,False,True,CONNABURY,True
MONAGHAN,CREMORNE,MUCKNO,ONOMY,IRE_GRIFF_227_044.jpg,227_044,3,extraction_miss_other_model_has_total,False,True,ONOMY,True
MONAGHAN,DARTREE,CLONES,CROSSMOYLE,"IRE_GRIFF_229_035.jpg,IRE_GRIFF_229_036.jpg,IRE_GRIFF_229_037.jpg,IRE_GRIFF_229_038.jpg,IRE_GRIFF_229_039.jpg",229_039,215,extraction_miss_other_model_has_total,False,True,CROSSMOYLE,True
MONAGHAN,DARTREE,EMATRIS,BOYHER,"IRE_GRIFF_230_054.jpg,IRE_GRIFF_230_055.jpg",230_055,24,extraction_miss_other_model_has_total,False,True,BOYHER,True
MONAGHAN,MONAGHAN,MONAGHAN,ROOSKY,"IRE_GRIFF_231_234.jpg,IRE_GRIFF_231_235.jpg,IRE_GRIFF_231_236.jpg,IRE_GRIFF_231_237.jpg",231_237,172,extraction_miss_other_model_has_total,False,True,ROOSKY,True
QUEEN'S,CULLENAGH,ABBEYLEIX,KNOCKNAMOE,"IRE_GRIFF_236_017.jpg,IRE_GRIFF_236_018.jpg,IRE_GRIFF_236_019.jpg",236_019,118,extraction_miss_other_model_has_total,False,True,KNOCKNANOE,True
QUEEN'S,CULLENAGH,DYSARTGALLEN,BALLINAKILL,"IRE_GRIFF_236_042.jpg,IRE_GRIFF_236_043.jpg,IRE_GRIFF_236_044.jpg",236_044,77,extraction_miss_other_model_has_total,False,True,BALLINAKILL,True
