county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,CASTLE BALFOUR DEMESNE,IRE_GRIFF_110_139.jpg,29,genuinely_missing,,,,,,,,,
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,TOWN OF LISNASKRA,IRE_GRIFF_110_139.jpg,12,genuinely_missing,,,,,,,,,
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,LISONEILL,"IRE_GRIFF_110_140.jpg,IRE_GRIFF_110_141.jpg,IRE_GRIFF_110_142.jpg,IRE_GRIFF_110_143.jpg,IRE_GRIFF_110_144.jpg",168,genuinely_missing,,,,,,,,,
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,AGHNASKERW,IRE_GRIFF_110_144.jpg,25,genuinely_missing,,,,,,,,,
FERMANAGH,MAGHERASTEPHANA,AGHALURCREE,DRUMGOON,IRE_GRIFF_110_146.jpg,8,genuinely_missing,,,,,,,,,
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,ALTAGOAGHAN,IRE_GRIFF_110_155.jpg,3,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,KILWOGHAN,IRE_GRIFF_130_022.jpg,6,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LEIXLIP,NEWTOWN,IRE_GRIFF_130_045.jpg,3,unflagged_total,,,,,2,True,M. G. W. Railway & Royal Canal Co.,32 0 0,20 10 0
KILDARE,"SALT, NORTH",DONAGHMORE,PARISH OF KILDROUGHT. AGHARDS.,IRE_GRIFF_131_007.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,CASTLETOWN,IRE_GRIFF_131_008.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,CELBRIDGE,IRE_GRIFF_131_008.jpg,28,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,PARISH OF KILDROUGHT—con. TOWN OF CELBRIDGE,IRE_GRIFF_131_011.jpg,24,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,BREWERY YARD,IRE_GRIFF_131_011.jpg,21,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,CHURCH LANE,IRE_GRIFF_131_011.jpg,10,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILDROUGHT,MOORTOWN,IRE_GRIFF_131_013.jpg,3,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",KILLADOON,"ARDRASS, UPPER",IRE_GRIFF_131_014.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",LEIXLIP,LEIXLIP,IRE_GRIFF_131_018.jpg,14,unflagged_total,,,,,0,False,"John Hackett, Esq.",141 0 0,151 1 0
KILDARE,"SALT, NORTH",LARAGHBRYAN,BLAKESTOWN.,IRE_GRIFF_131_025.jpg,6,unflagged_total,,,,,2,False,Thomas Walsh,89 0 0,120 15 0
KILDARE,"SALT, NORTH",LARAGHBRYAN,CRINSTOWN,IRE_GRIFF_131_026.jpg,1,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,GREATFIELD,IRE_GRIFF_131_027.jpg,4,unflagged_total,,,,,3,True,"Michael Cullen,",146 10 0,81 0 0
KILDARE,"SALT, NORTH",LARAGHBRYAN,MAYNOOTH,IRE_GRIFF_131_027.jpg,23,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,MAYNOOTH,IRE_GRIFF_131_029.jpg,40,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,DOUBLE-LANE,IRE_GRIFF_131_032.jpg,27,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,COATES'-LANE,IRE_GRIFF_131_032.jpg,3,unflagged_total,,,,,1,False,Philip Reilly,2 0 0,3 5 0
KILDARE,"SALT, NORTH",LARAGHBRYAN,CUSHING'S-LANE,IRE_GRIFF_131_032.jpg,8,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,MISS KELLY'S-LANE,IRE_GRIFF_131_032.jpg,1,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,BACK-LANE,IRE_GRIFF_131_032.jpg,13,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",LARAGHBRYAN,NEWTOWN,IRE_GRIFF_131_034.jpg,3,unflagged_total,,,,,0,False,Bartholomew Meabe,82 0 0,46 15 0
KILDARE,"SALT, NORTH",STRAFFAN,LODGE PARK,IRE_GRIFF_131_038.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"SALT, NORTH",TAGHADOE,GRAIGUESALLAGH,IRE_GRIFF_131_040.jpg,7,genuinely_missing,,,,,,,,,
KILDARE,"SALT, NORTH",TAGHADOE,TAGHADOE,IRE_GRIFF_131_041.jpg,3,genuinely_missing,,,,,,,,,
KILDARE,"SALT, SOUTH",DONAGHCUMPER,DONAGHCUMPER,IRE_GRIFF_132_014.jpg,5,unflagged_total,,,,,1,False,"Alexander R. Kirkpatrick, Esq.",173 10 0,127 10 0
KILDARE,"SALT, SOUTH",DONAGHCUMPER (PART OF),NEWTOWN,IRE_GRIFF_132_015.jpg,21,genuinely_missing,,,,,,,,,
KILDARE,"SALT, SOUTH",DONAGHCUMPER,SIMMONSTOWN,IRE_GRIFF_132_016.jpg,7,unflagged_total,,,,,6,True,"Richard Cooney,",141 10 0,156 7 0
KILDARE,"SALT, SOUTH",STACUMNY,STACUMNY COTTAGE,IRE_GRIFF_132_020.jpg,8,unflagged_total,,,,,2,False,"Gt. S. & W. Railway Company,",159 10 0,140 8 0
KILDARE,"SALT, SOUTH",CASTLEDILLON,CLONAGHIS,IRE_GRIFF_133_006.jpg,22,unflagged_total,,,,,17,False,Thomas Reade,14 0 10,12 11 9
KILDARE,"SALT, SOUTH",DONAGHCUMPER (PART OF),REEVES,IRE_GRIFF_133_009.jpg,3,unflagged_total,,,,,1,False,Maurice Haydes,4 0 0,8 0 0
KILDARE,IKEATHY AND OUGHTERANY,CLONCURRY,CORCORANSTOWN,IRE_GRIFF_134_012.jpg,1,tiny_segment,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,CLONSHANBO,HODGESTOWN,IRE_GRIFF_134_018.jpg,7,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,DONADEA,"KILNAMORAGH, SOUTH",IRE_GRIFF_134_020.jpg,2,split_segment,prev,"KILNAMORAGH, NORTH",0.882,1,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK.,"IRE_GRIFF_134_024.jpg,IRE_GRIFF_134_025.jpg,IRE_GRIFF_134_026.jpg",77,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,NEW ROAD,IRE_GRIFF_134_026.jpg,13,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,SLAUGHTERHOUSE LANE,IRE_GRIFF_134_026.jpg,5,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,CHURCH LANE,IRE_GRIFF_134_026.jpg,10,unflagged_total,,,,,0,False,Church,19 0 0,11 3 0
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,NEW LANE,IRE_GRIFF_134_026.jpg,11,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,CHAPEL LANE,IRE_GRIFF_134_026.jpg,7,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,"IRE_GRIFF_134_027.jpg,IRE_GRIFF_134_028.jpg",74,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,BOHERBOY,IRE_GRIFF_134_028.jpg,7,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,IRE_GRIFF_134_029.jpg,6,unflagged_total,,,,,0,False,Mrs. Margt. Halligan,21 10 0,29 10 0
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,CONNAUGHT STREET,IRE_GRIFF_134_029.jpg,23,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,ROSBROHILE,IRE_GRIFF_135_008.jpg,4,unflagged_total,,,,,0,False,Garret Neill,5 0 0,8 0 0
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,MAINHAM,IRE_GRIFF_135_009.jpg,1,tiny_segment,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,MOORTOWN,IRE_GRIFF_135_010.jpg,3,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,CLONCURRY,BALLYTOSSEY,IRE_GRIFF_135_011.jpg,2,tiny_segment,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,CLONCURRY,FANNONS,IRE_GRIFF_135_012.jpg,2,tiny_segment,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,DUNMURRAGHILL,HORTLAND,IRE_GRIFF_135_019.jpg,1,tiny_segment,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,IRE_GRIFF_135_023.jpg,57,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PARISH OF KILCOCK,IRE_GRIFF_135_024.jpg,4,unflagged_total,,,,,0,False,Joseph Walker,28 15 0,25 5 0
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,TOWN OF KILCOCK,IRE_GRIFF_135_024.jpg,10,unflagged_total,,,,,9,True,Henry Colgan,75 15 0,119 5 0
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PARISH OF KILCOCK,IRE_GRIFF_135_025.jpg,55,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILLLANE,IRE_GRIFF_135_026.jpg,23,unflagged_total,,,,,12,False,Peter Lynagh,14 15 0,23 19 0
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,BALLYBOY,IRE_GRIFF_135_026.jpg,8,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PARISH OF KILCOCK,IRE_GRIFF_135_027.jpg,73,genuinely_missing,,,,,,,,,
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PORTGLOUGH,IRE_GRIFF_135_028.jpg,18,genuinely_missing,,,,,,,,,
KILDARE,CARBURY,CARBURY,CLONKEEN,IRE_GRIFF_136_042.jpg,4,unflagged_total,,,,,3,True,Thomas Tyrrell,51 0 0,49 10 0
KILDARE,CARBURY,KILPATRICK,DRUMIOND,IRE_GRIFF_136_052.jpg,4,unflagged_total,,,,,1,False,Richard Grattan,116 15 0,90 5 0
KILDARE,CARBURY,KILPATRICK,TICKNEVIN,IRE_GRIFF_136_054.jpg,15,unflagged_total,,,,,14,True,Bridget Coyne,76 10 0,98 13 0
KILDARE,CARBURY,MYLERSTOWN,CALFSTOWN,IRE_GRIFF_136_058.jpg,8,unflagged_total,,,,,4,False,Patrick Kean,15 0 0,11 3 0
KILDARE,"NAAS, SOUTH",CARNALWAY,KILCULLEN-BRIDGE,IRE_GRIFF_137_029.jpg,18,genuinely_missing,,,,,,,,,
KILDARE,"NAAS, SOUTH",KILLASHEE,"NEVILAND, NORTH",IRE_GRIFF_137_040.jpg,16,genuinely_missing,,,,,,,,,
KILDARE,CONNELL,GREATCONNELL,ROSETOWN,IRE_GRIFF_137_056.jpg,4,genuinely_missing,,,,,,,,,
KILDARE,CONNELL,KILMEAGE,LOWTOWN,IRE_GRIFF_137_066.jpg,9,genuinely_missing,,,,,,,,,
KILDARE,CONNELL,LADYTOWN,LADYTOWN,IRE_GRIFF_137_071.jpg,18,genuinely_missing,,,,,,,,,
KILDARE,CLANE,CLANE,CAPDOO COMMONS,IRE_GRIFF_137_119.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"NAAS, NORTH",NAAS,MAIN-STREET,IRE_GRIFF_137_162.jpg,4,unflagged_total,,,,,2,False,,46 0 0,57 0 0
KILDARE,"NAAS, NORTH",NAAS,SALLINS-ROAD,IRE_GRIFF_137_162.jpg,3,unflagged_total,,,,,2,True,,45 0 0,23 0 0
KILDARE,"NAAS, NORTH",NAAS,BAYE-LANE,IRE_GRIFF_137_162.jpg,2,tiny_segment,,,,,,,,,
KILDARE,"NAAS, NORTH",NAAS,LIMERICK-ROAD,IRE_GRIFF_137_162.jpg,1,tiny_segment,,,,,,,,,
KILDARE,"NAAS, NORTH",WHITECHURCH,CLOWNINGS,IRE_GRIFF_137_174.jpg,5,unflagged_total,,,,,0,False,Benjamin Reade,88 10 0,127 10 0
KILDARE,"OFFALY, EAST",BALLYSAX,MADDENSTOWN NORTH,IRE_GRIFF_137_192.jpg,9,unflagged_total,,,,,4,False,Rowley Owens,21 15 0,11 10 0
KILDARE,"OFFALY, WEST",DUNEANY,BALLYGREANY.,IRE_GRIFF_138_124.jpg,19,unflagged_total,,,,,12,False,Patrick Fitzpatrick,30 0 0,51 15 0
KILDARE,"OFFALY, WEST",KILRUSH,KILRUSH,IRE_GRIFF_138_136.jpg,5,unflagged_total,,,,,3,False,Denis Brennan,16 10 0,11 10 0
KILDARE,"OFFALY, WEST",MONASTEREVIN,CLOGHEEN,IRE_GRIFF_138_147.jpg,7,unflagged_total,,,,,2,False,Bridget Kelly,8 5 0,13 5 0
KILDARE,"OFFALY, WEST",MONASTEREVIN,MONASTEREVIN,"IRE_GRIFF_138_152.jpg,IRE_GRIFF_138_153.jpg",113,genuinely_missing,,,,,,,,,
KILDARE,"OFFALY, WEST",MONASTEREVIN,HENRY'S-ALLEY,IRE_GRIFF_138_153.jpg,4,genuinely_missing,,,,,,,,,
KILDARE,"OFFALY, WEST",MONASTEREVIN,OGHIL,IRE_GRIFF_138_156.jpg,21,genuinely_missing,,,,,,,,,
KILDARE,"OFFALY, WEST",NURNEY,BALLYNSTOWN,IRE_GRIFF_138_159.jpg,4,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BOOLYGLASS.,IRE_GRIFF_139_011.jpg,30,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYHALE,IRE_GRIFF_139_018.jpg,20,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COTTERELLISBROOK,IRE_GRIFF_139_030.jpg,46,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,OLDTOWN,IRE_GRIFF_139_033.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,"IRE_GRIFF_139_038.jpg,IRE_GRIFF_139_039.jpg",46,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,TOWN OF MULLINAVAT,IRE_GRIFF_139_039.jpg,14,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,SMITHSTOWN,IRE_GRIFF_139_043.jpg,8,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,"BALLINVA, STH.",IRE_GRIFF_139_048.jpg,1,split_segment,prev,"BALLINVA, NTH.",0.917,1,,,,,
KILKENNY,KNOCKTOPHER,KNOCKTOPHER,CARRICKSHOCK COMMONS,IRE_GRIFF_139_054.jpg,5,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KNOCKTOPHER,WHITESCASTLE,IRE_GRIFF_139_061.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KNOCKTOPHER,BALLYKNOCK-MORE,IRE_GRIFF_139_062.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,IDA,KILMAKEVOGE,ROBINSTOWN,IRE_GRIFF_142_068.jpg,16,genuinely_missing,,,,,,,,,
KILKENNY,IDA,"ROWER, THE",RATHSNAGADAN,IRE_GRIFF_142_110.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KELLS,KILLAMERY,"COOLEHILL, UP.",IRE_GRIFF_143_032.jpg,3,unflagged_total,,,,,0,False,"Edmund M’Namara,",10 0 0,10 5 0
KILKENNY,KELLS,KILMAGANNY,COTTRELLSTOWN,IRE_GRIFF_143_041.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KELLS,KILMAGANNY,KILLIAGANNY,"IRE_GRIFF_143_044.jpg,IRE_GRIFF_143_045.jpg",67,genuinely_missing,,,,,,,,,
KILKENNY,KELLS,KILMAGANNY,CHURCH-STREET,IRE_GRIFF_143_045.jpg,17,genuinely_missing,,,,,,,,,
KILKENNY,KELLS,TULLAHOUGHT,CUSSAN,IRE_GRIFF_143_057.jpg,5,unflagged_total,,,,,4,True,"John Cormack, Esq.",82 10 0,90 7 0
KILKENNY,SHILLELOGHER,BURNCHURCH,BALLYMACK (DESART).,IRE_GRIFF_144_007.jpg,8,unflagged_total,,,,,2,False,"Benjamin Barton, Esq.",138 0 0,112 10 0
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),ANNAMULT,IRE_GRIFF_144_013.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),ANNAMULT,IRE_GRIFF_144_014.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),BENNETTSBRIDGE,IRE_GRIFF_144_015.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,ENNISNAG,ENNISNAG,IRE_GRIFF_144_020.jpg,31,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,GRANGE (PART OF),KILTOG or RACE-COURSE,IRE_GRIFF_144_023.jpg,8,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,KILLALOE,ROSSMORE,IRE_GRIFF_144_030.jpg,11,unflagged_total,,,,,1,False,"Vacant,",130 0 0,122 15 0
KILKENNY,SHILLELOGHER,KILLALOE (PART OF),BODALMORE,IRE_GRIFF_144_031.jpg,3,unflagged_total,,,,,1,False,"James Houlahan,",26 10 0,41 0 0
KILKENNY,SHILLELOGHER,ST PATRICK,"SHUTISLAND, NORTH",IRE_GRIFF_144_042.jpg,18,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,TULLAGHANBROGUE,COOLAPOGE,IRE_GRIFF_144_045.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,TULLAGHANBROGUE,KNOCKREAGH,IRE_GRIFF_144_047.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,BURNCHURCH,BURNCHURCH,IRE_GRIFF_145_014.jpg,2,split_segment,next,BURNCHURCH UPPER,0.8,1,,,,,
KILKENNY,SHILLELOGHER,BURNCHURCH,FARNEY,IRE_GRIFF_145_015.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,SHILLELOGHER,BURNCHURCH,OLDTOWN,IRE_GRIFF_145_016.jpg,12,unflagged_total,,,,,0,False,William Dowe,85 0 0,168 12 0
KILKENNY,SHILLELOGHER,EARLSTOWN,NEWTOWN (SHEA).,IRE_GRIFF_145_019.jpg,10,unflagged_total,,,,,9,True,"Richard Mahony,",166 0 0,194 2 0
KILKENNY,SHILLELOGHER,EARLSTOWN,TULLAMINE (ASHBROOK),IRE_GRIFF_145_020.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,KILLALOE,RUSK,IRE_GRIFF_145_028.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,SHILLELOGHER,BALLYBUR,BROWNSTOWN.,IRE_GRIFF_145_035.jpg,14,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,ST CANICE,"ARCHER-STREET, LOT.",IRE_GRIFF_145_040.jpg,7,unflagged_total,,,,,1,False,"William P. Leech, Esq.",43 0 0,54 0 0
KILKENNY,SHILLELOGHER,ST PATRICK,ARCHERSGROVE,IRE_GRIFF_145_042.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,ST PATRICK,CLOXORAN,IRE_GRIFF_145_043.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,ST PATRICK,"DRAKELAND, LOWER",IRE_GRIFF_145_044.jpg,19,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,ST PATRICK,GALLOWSHILL,IRE_GRIFF_145_045.jpg,21,unflagged_total,,,,,0,False,Henry Madigan,38 15 0,62 19 0
KILKENNY,SHILLELOGHER,ST PATRICK,"SMITHSLAND, SOUTH",IRE_GRIFF_145_048.jpg,14,split_segment,prev,"SMITHSLAND, NORTH",0.875,1,,,,,
KILKENNY,SHILLELOGHER,ST PATRICK,WATERFORD,IRE_GRIFF_145_049.jpg,10,unflagged_total,,,,,0,False,Patrick Mackey,86 0 0,54 0 0
KILKENNY,SHILLELOGHER,KILFERAGH,KILFERAGH,IRE_GRIFF_145_051.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,SHILLELOGHER,KILFERAGH,SHEASTOWN,IRE_GRIFF_145_052.jpg,5,unflagged_total,,,,,4,True,"John P. O'Shee, Esq.",102 0 0,68 15 0
KILKENNY,SHILLELOGHER,ST CANICE,BALLYNALINA,IRE_GRIFF_145_055.jpg,8,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,DANESFORT,RATHCLOGH,IRE_GRIFF_145_061.jpg,8,unflagged_total,,,,,2,False,Thomas Murphy,118 10 0,125 5 0
KILKENNY,SHILLELOGHER,ENNISNAG,ENNISNAG,IRE_GRIFF_145_064.jpg,47,genuinely_missing,,,,,,,,,
KILKENNY,SHILLELOGHER,STONECARTHY,KNOCKADRINA,IRE_GRIFF_145_066.jpg,9,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,AGLISH,PORTAMICILLY,IRE_GRIFF_147_005.jpg,9,unflagged_total,,,,,6,False,"Thomas Walsh,",76 0 0,97 13 0
KILKENNY,IVERK,FIDDOWN,BELLINE & ROGERSTOWN,IRE_GRIFF_147_017.jpg,3,unflagged_total,,,,,0,False,"Edward Hagan,",15 15 0,11 10 0
KILKENNY,IVERK,FIDDOWN,KILMANAHIN,IRE_GRIFF_147_024.jpg,8,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,KILMACOW,BALLYNEARLA,IRE_GRIFF_147_030.jpg,24,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,BALLYTARSNEY,IRE_GRIFF_147_043.jpg,5,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_147_046.jpg,IRE_GRIFF_147_047.jpg,IRE_GRIFF_147_048.jpg",85,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,CONVENT-STREET,IRE_GRIFF_147_048.jpg,64,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,BALLYGOREY,IRE_GRIFF_147_051.jpg,15,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,PORTNASCULLY,IRE_GRIFF_147_055.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,RATHKIERAN,CLOXASSY,IRE_GRIFF_147_057.jpg,30,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,TIBBERAGHNY,TIBBERAGHNY,IRE_GRIFF_147_061.jpg,3,unflagged_total,,,,,0,False,John Malone,20 0 0,17 0 0
KILKENNY,IVERK,TUBBRID,BARRABEHY,IRE_GRIFF_147_062.jpg,3,unflagged_total,,,,,1,False,Thomas Reddy,17 10 0,26 15 0
KING'S,BALLYBRITT,KINNITTY,BALLYMACAUR,IRE_GRIFF_150_062.jpg,4,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,KINNITTY,CASTLETOWN AND GLINSE,IRE_GRIFF_150_063.jpg,14,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,TOWNPARKS,"IRE_GRIFF_150_096.jpg,IRE_GRIFF_150_097.jpg,IRE_GRIFF_150_098.jpg,IRE_GRIFF_150_099.jpg,IRE_GRIFF_150_100.jpg,IRE_GRIFF_150_101.jpg,IRE_GRIFF_150_102.jpg,IRE_GRIFF_150_103.jpg,IRE_GRIFF_150_104.jpg",395,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,OSMINTOWN-HALL,IRE_GRIFF_150_104.jpg,11,unflagged_total,,,,,8,False,,80 0 0,132 10 0
KING'S,BALLYBRITT,BIRR,SCARRAGH-LANE,IRE_GRIFF_150_104.jpg,3,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,COFFTON-ROW,IRE_GRIFF_150_104.jpg,18,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,TOWNPARKS,IRE_GRIFF_150_105.jpg,15,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,NEW-BRIDGE,IRE_GRIFF_150_105.jpg,37,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,SANDYHOUSE,IRE_GRIFF_150_105.jpg,8,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,MILL-LANE,IRE_GRIFF_150_113.jpg,8,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,TOWNPARKS,"IRE_GRIFF_150_114.jpg,IRE_GRIFF_150_115.jpg,IRE_GRIFF_150_116.jpg,IRE_GRIFF_150_117.jpg",180,genuinely_missing,,,,,,,,,
KING'S,BALLYBRITT,BIRR,OLD BALL-ALLEY-LANE,IRE_GRIFF_150_117.jpg,2,tiny_segment,,,,,,,,,
KING'S,GARRYCASTLE,GALLEN,CREGGAN AND GLOSTERBOY,IRE_GRIFF_150_126.jpg,25,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,GALLEN,TOWN OF CLOGHAN,IRE_GRIFF_150_126.jpg,8,unflagged_total,,,,,7,True,Rev. Keiran Egan,12 0 0,13 5 0
KING'S,GARRYCASTLE,GALLEN,DERRYCARNEY,IRE_GRIFF_150_127.jpg,4,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,GALLEN,KILLOWNEYNMORE,IRE_GRIFF_150_131.jpg,10,unflagged_total,,,,,2,False,Edward Cusack,52 5 0,73 10 0
KING'S,GARRYCASTLE,GALLEN,MINUS ISLAND,IRE_GRIFF_150_133.jpg,5,unflagged_total,,,,,0,False,Shannon Commrs.,2 15 0,3 18 0
KING'S,GARRYCASTLE,CLONMACNOISE,CLORHANE,IRE_GRIFF_150_153.jpg,7,unflagged_total,,,,,6,True,John Mannion,11 5 0,16 15 0
KING'S,GARRYCASTLE,LUSMAGH,BUNREVAN,IRE_GRIFF_150_161.jpg,5,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,LUSMAGH,GORTSKEHA,IRE_GRIFF_150_167.jpg,13,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,REYNAGH,DERNAFANNY,IRE_GRIFF_150_181.jpg,10,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,REYNAGH,ISLANDS IN THE RIVER SHANNON.,IRE_GRIFF_150_184.jpg,7,unflagged_total,,,,,4,False,John H. Burdett,19 0 0,34 5 0
