county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
LONGFORD,RATHCLINE,CASHEL,FORTHILL,IRE_GRIFF_182_023.jpg,6,unflagged_total,,,,,0,False,Hon. L. H. K. Harman,4 5 0,3 1 0
LONGFORD,RATHCLINE,CASHEL,ISLANDS,IRE_GRIFF_182_026.jpg,12,unflagged_total,,,,,7,False,"Michael Hanly,",4 10 0,4 14 0
LONGFORD,RATHCLINE,SHRULE,DAROGE,IRE_GRIFF_182_043.jpg,6,genuinely_missing,,,,,,,,,
LONGFORD,RATHCLINE,SHRULE,LARAGH.,IRE_GRIFF_182_046.jpg,2,tiny_segment,,,,,,,,,
LONGFORD,RATHCLINE,RATHCLINE,TURREEN,IRE_GRIFF_184_050.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,AGHAVILLER,IRE_GRIFF_196_005.jpg,13,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BALLINVA,"IRE_GRIFF_196_005.jpg,IRE_GRIFF_196_006.jpg",11,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARNADOWN,"IRE_GRIFF_196_006.jpg,IRE_GRIFF_196_007.jpg",36,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARTONSFARM,IRE_GRIFF_196_007.jpg,9,unflagged_total,,,,,0,False,"Jno. De Montmorency, Esq.",24 10 0,35 10 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,BOOLYGLASS,IRE_GRIFF_196_007.jpg,9,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CARRICKMERLIN,IRE_GRIFF_196_007.jpg,4,unflagged_total,,,,,1,False,John Grennan,21 5 0,30 0 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,CASTLEMORRIS,"IRE_GRIFF_196_007.jpg,IRE_GRIFF_196_008.jpg",2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CATSTOWN,IRE_GRIFF_196_008.jpg,15,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,COALPITPARKS,IRE_GRIFF_196_008.jpg,5,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CONDONSTOWN,IRE_GRIFF_196_008.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CROAN,"IRE_GRIFF_196_008.jpg,IRE_GRIFF_196_009.jpg",22,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,HUGGINSTOWN,"IRE_GRIFF_196_009.jpg,IRE_GRIFF_196_010.jpg,IRE_GRIFF_196_011.jpg",66,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,"KINGSMOUNTAIN, OR MYLERSTOWN",IRE_GRIFF_196_011.jpg,16,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,KYLEVA,IRE_GRIFF_196_012.jpg,14,unflagged_total,,,,,7,False,Patrick Walsh,39 5 0,59 2 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,TOWN OF HUGGINSTOWN,IRE_GRIFF_196_012.jpg,5,unflagged_total,,,,,0,False,Patrick Kearns,1 10 0,2 13 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,MABBOTSTOWN,IRE_GRIFF_196_012.jpg,3,unflagged_total,,,,,2,True,Thomas Tenison,36 0 0,23 5 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,NEW MARKET,"IRE_GRIFF_196_012.jpg,IRE_GRIFF_196_013.jpg",23,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,WESTMORELAND,IRE_GRIFF_196_013.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYDOWAN,IRE_GRIFF_196_013.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYHALE,IRE_GRIFF_196_013.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYTARSNA,IRE_GRIFF_196_013.jpg,5,unflagged_total,,,,,0,False,Richard Aylward,52 10 0,48 5 0
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,CASTLEBANNY,IRE_GRIFF_196_013.jpg,9,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,CAPPAGH,IRE_GRIFF_196_017.jpg,6,unflagged_total,,,,,5,True,Walter Walsh,36 5 0,39 12 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COOLROEBIG,IRE_GRIFF_196_017.jpg,11,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COTTERELLSBOOLY,IRE_GRIFF_196_017.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,"FLOODHALL, OR RATHTOOTERNY",IRE_GRIFF_196_017.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,GLENMORE,IRE_GRIFF_196_017.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTCHURCH,IRE_GRIFF_196_017.jpg,5,unflagged_total,,,,,3,False,"John Hutchinson, Esq.",180 0 0,143 5 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTHILL,IRE_GRIFF_196_017.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,KILVINOGE,IRE_GRIFF_196_017.jpg,6,unflagged_total,,,,,5,True,John Walsh,68 15 0,132 10 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,OLDTOWN,IRE_GRIFF_196_017.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, EAST",IRE_GRIFF_196_019.jpg,10,unflagged_total,,,,,0,False,"Patrick Power,",55 10 0,76 6 0
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, WEST",IRE_GRIFF_196_019.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,BALLYVATHEEN,IRE_GRIFF_196_019.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,"COOLANIMOD, NORTH",IRE_GRIFF_196_019.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,EARLSRATH,IRE_GRIFF_196_019.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,"IRE_GRIFF_196_019.jpg,IRE_GRIFF_196_020.jpg",19,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,MULLINAVAT,IRE_GRIFF_196_020.jpg,3,unflagged_total,,,,,1,False,Lawrence Forrestal,23 10 0,22 10 0
KILKENNY,KNOCKTOPHER,KILKEASY,BALLYBRAY,IRE_GRIFF_196_020.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KILKEASY,"IRE_GRIFF_196_020.jpg,IRE_GRIFF_196_021.jpg",44,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KNOCKMOYLAN,"IRE_GRIFF_196_021.jpg,IRE_GRIFF_196_022.jpg",16,unflagged_total,,,,,2,False,Richard Aylward,185 5 0,339 15 0
KILKENNY,KNOCKTOPHER,KILLAHY,"BALLINVA, SOUTH",IRE_GRIFF_196_022.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,BALLYKNOCKBEG,IRE_GRIFF_196_022.jpg,3,unflagged_total,,,,,1,False,"Thomas Ryan,",24 10 0,24 18 0
KILKENNY,KNOCKTOPHER,KILLAHY,INCHACARRAN,IRE_GRIFF_196_022.jpg,3,unflagged_total,,,,,2,True,"J. Henneberry, jun.",26 5 0,41 5 0
KILKENNY,KNOCKTOPHER,KILLAHY,KILLAHY,IRE_GRIFF_196_022.jpg,7,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,KILLEEN,IRE_GRIFF_196_022.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, NORTH",IRE_GRIFF_196_022.jpg,4,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, SOUTH",IRE_GRIFF_196_022.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,RICESLAND,IRE_GRIFF_196_025.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,SHEEPSTOWN,IRE_GRIFF_196_025.jpg,28,unflagged_total,,,,,3,False,Rev. Eugene Cullen,182 0 0,288 14 0
KILKENNY,KNOCKTOPHER,KILKEASY,"WHITESCASTLE, LOWER",IRE_GRIFF_196_025.jpg,9,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,"WHITESCASTLE, UPPER",IRE_GRIFF_196_025.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KNOCKMOYLAN,IRE_GRIFF_196_025.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,ROSSINAN,GLENDONNELL,IRE_GRIFF_196_028.jpg,7,unflagged_total,,,,,1,False,James Ryan,62 5 0,81 10 0
KILKENNY,KNOCKTOPHER,ROSSINAN,SCART,IRE_GRIFF_196_028.jpg,3,unflagged_total,,,,,2,True,Edmund Connolly,28 15 0,34 15 0
KILKENNY,KNOCKTOPHER,STONECARTHY,COTTERELLSBOOLY,IRE_GRIFF_196_028.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,BALLYGOWN,IRE_GRIFF_197_008.jpg,15,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,BELLINE & ROGERSTOWN,IRE_GRIFF_197_008.jpg,15,unflagged_total,,,,,4,False,John Blocket,157 0 0,132 1 0
KILKENNY,IVERK,FIDDOWN,BRENAR,IRE_GRIFF_197_008.jpg,7,unflagged_total,,,,,5,False,The Misses Julia and Jane Burke,79 0 0,81 10 0
KILKENNY,IVERK,FIDDOWN,CORBALLY,IRE_GRIFF_197_008.jpg,3,unflagged_total,,,,,1,False,Thomas Shirley,23 10 0,17 10 0
KILKENNY,IVERK,FIDDOWN,RAHEEN,IRE_GRIFF_197_010.jpg,3,unflagged_total,,,,,1,False,"John Daniel, jun.",26 15 0,28 10 0
KILKENNY,IVERK,FIDDOWN,SANDPITS,IRE_GRIFF_197_010.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,TEMPLEORUM,IRE_GRIFF_197_010.jpg,11,unflagged_total,,,,,9,False,Daniel Whelan,25 10 0,36 10 0
KILKENNY,IVERK,FIDDOWN,TINNAKILLY,IRE_GRIFF_197_010.jpg,4,unflagged_total,,,,,3,True,John Quinan,103 0 0,94 0 0
KILKENNY,IVERK,FIDDOWN,TOBERNABRONE,IRE_GRIFF_197_010.jpg,5,unflagged_total,,,,,2,False,William Power,24 10 0,18 7 0
KILKENNY,IVERK,KILMACOW,BALLYGRIFFIN,IRE_GRIFF_197_010.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,KILMACOW,BALLYNEARLA,IRE_GRIFF_197_010.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,BALLYTARSNEY,IRE_GRIFF_197_014.jpg,11,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,CLOGGA,IRE_GRIFF_197_014.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_197_014.jpg,IRE_GRIFF_197_015.jpg,IRE_GRIFF_197_016.jpg",151,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,POLLRONE,IRE_GRIFF_197_016.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,PORTNASCULLY,IRE_GRIFF_197_017.jpg,7,unflagged_total,,,,,6,True,"John Walsh,",74 5 0,106 17 0
KILKENNY,IVERK,PORTNASCULLY,CORLUDDY,IRE_GRIFF_197_017.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,LUFFANY,IRE_GRIFF_197_017.jpg,15,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,PORTNASCULLY,IRE_GRIFF_197_017.jpg,7,unflagged_total,,,,,2,False,"Denis Fielding, Edmund Fielding,",164 5 0,210 10 0
KILKENNY,IVERK,RATHKIERAN,BALLYTARSNEY,IRE_GRIFF_197_018.jpg,14,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,RATHKIERAN,LISTROLIN,IRE_GRIFF_197_018.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,RATHKIERAN,WADDINGSTOWN,IRE_GRIFF_197_018.jpg,7,unflagged_total,,,,,4,False,Richard Asper,145 10 0,152 14 0
KILKENNY,IVERK,TIBBERAGHNY,TIBBERAGHNY,"IRE_GRIFF_197_018.jpg,IRE_GRIFF_197_019.jpg",43,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,ULLID,BALLYNABOLEY,IRE_GRIFF_197_019.jpg,3,unflagged_total,,,,,0,False,William Carroll,19 0 0,10 15 0
KILKENNY,IVERK,ULLID,MOLUM,IRE_GRIFF_197_019.jpg,17,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,ULLID,TIERMORE,IRE_GRIFF_197_019.jpg,3,unflagged_total,,,,,0,False,"Edmund Moore, sen.",35 10 0,35 5 0
LOUTH,ARDEE,ARDEE,DAWSONSDEMESNE,IRE_GRIFF_203_016.jpg,49,unflagged_total,,,,,0,False,"James Bellew,",30 0 0,42 9 0
MEATH,"SLANE, UPPER",GRANGEGEETH,GRANGEGEETH,IRE_GRIFF_203_168.jpg,29,genuinely_missing,,,,,,,,,
MEATH,"SLANE, UPPER",MONKNEWTOWN,MONKNEWTOWN,IRE_GRIFF_204_112.jpg,14,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,BALLYNAHAGLISH,ISLAND IN LOUGH CULLIN,IRE_GRIFF_207_030.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,BALLYNAHAGLISH,SRAHEEN,IRE_GRIFF_207_030.jpg,2,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,BALLYSAKEERY,BALLYMACKEEHOLA,IRE_GRIFF_207_043.jpg,13,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,CROSSMOLINA,CROSSMOLINA,IRE_GRIFF_207_053.jpg,48,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,CROSSMOLINA,KNOCKALEGAN,IRE_GRIFF_207_063.jpg,33,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,WHERREW,IRE_GRIFF_207_081.jpg,3,unflagged_total,,,,,2,True,Edward Hope,10 12 0,17 17 0
MAYO,TIRAWLEY,KILBELFAD,NEWTOWN,IRE_GRIFF_207_085.jpg,4,unflagged_total,,,,,0,False,John Geraghty,8 15 0,14 7 0
MAYO,TIRAWLEY,KILBELFAD,ISLANDS IN LOUGH CONN,IRE_GRIFF_207_089.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,ISLANDS IN LOUGH CONN,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,ILLANDOORISH,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,BURNT ISLAND,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,CLIFF ISLAND,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,SANDY ISLAND,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,ILLANAGHTY,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,ROCKY ISLAND,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,CARNAWEELAN ISLAND,IRE_GRIFF_207_091.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,CUING MORE,IRE_GRIFF_207_091.jpg,8,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,ABBEY-STREET.,IRE_GRIFF_207_158.jpg,3,unflagged_total,,,,,1,False,"Col. F. A. Knox Gore,",24 0 0,17 0 0
SLIGO,TIRERAGH,KILMOREMOY,"ARDNAREE, OR SHANAGHY",IRE_GRIFF_207_158.jpg,20,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,BEHY MORE,IRE_GRIFF_207_160.jpg,5,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,TIDEWAY OF RIVER MOY (PART OF.),IRE_GRIFF_207_167.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,ADDERGOOLE,CUM,IRE_GRIFF_210_169.jpg,30,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,ADDERGOOLE,KNOCKFARNAGHT,IRE_GRIFF_210_174.jpg,41,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,ADDERGOOLE,GORTNAHELTIA,IRE_GRIFF_210_193.jpg,7,unflagged_total,,,,,1,False,Neil M'Manmon,12 0 0,19 16 0
MAYO,TIRAWLEY,DOONFEENY,GEEVRAWN,IRE_GRIFF_216_024.jpg,18,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILCUMMIN,KILCUMMIN,IRE_GRIFF_216_037.jpg,21,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILFIAN,BREAGHWYANURLAUR,IRE_GRIFF_216_045.jpg,5,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,MOYGAWNAGH,FORREW,IRE_GRIFF_216_079.jpg,12,genuinely_missing,,,,,,,,,
MEATH,"DEECE, UPPER",MOYGLARE (PART OF),OWENSTOWN,IRE_GRIFF_218_011.jpg,2,tiny_segment,,,,,,,,,
MEATH,SKREEN,KILMOON,PRIMATESTOWN,IRE_GRIFF_219_086.jpg,47,unflagged_total,,,,,27,False,Matthew Collier,145 10 0,241 6 0
MEATH,SKREEN,MACETOWN,MACETOWN,IRE_GRIFF_219_087.jpg,12,unflagged_total,,,,,7,False,Rev. Barthw. Sheridan,115 0 0,186 3 0
MEATH,SKREEN,SKREEN,SKREEN,IRE_GRIFF_219_093.jpg,19,unflagged_total,,,,,0,False,Richard Langan,132 0 0,136 5 0
MEATH,MORGALLION,CASTLETOWN,CARRICKLECK,IRE_GRIFF_222_019.jpg,2,tiny_segment,,,,,,,,,
MEATH,MORGALLION,NOBBER,RATHGILLEN,IRE_GRIFF_222_030.jpg,7,genuinely_missing,,,,,,,,,
MEATH,SKREEN,ATHLUMNEY,ALEXANDER REID.,IRE_GRIFF_223_072.jpg,11,unflagged_total,,,,,2,False,"Mary M'Nally,",69 10 0,108 16 0
MEATH,SKREEN,DANESTOWN,DANESTOWN,IRE_GRIFF_223_078.jpg,13,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,"BALREASK, OLD",IRE_GRIFF_223_128.jpg,8,unflagged_total,,,,,0,False,Nicholas Russell,18 0 0,27 16 0
MEATH,"NAVAN, LOWER",NAVAN,DILLONSLAND,IRE_GRIFF_223_133.jpg,8,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,DUFFSLAND,IRE_GRIFF_223_133.jpg,5,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",RATAINE,RATAINE,IRE_GRIFF_223_145.jpg,9,unflagged_total,,,,,2,False,William Brennan,165 10 0,213 0 0
MEATH,"NAVAN, UPPER",CLONMACDUFF,TULLAGHANSTOWN,IRE_GRIFF_225_012.jpg,39,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, UPPER",TRIM,"TOWNPARKS, NORTH.","IRE_GRIFF_225_025.jpg,IRE_GRIFF_225_026.jpg,IRE_GRIFF_225_027.jpg,IRE_GRIFF_225_028.jpg",228,genuinely_missing,,,,,,,,,
MEATH,LUNE,ATHBOY,DERLANGAN,IRE_GRIFF_225_112.jpg,8,genuinely_missing,,,,,,,,,
MEATH,LUNE,ATHBOY,TOWNPARKS,IRE_GRIFF_225_121.jpg,13,genuinely_missing,,,,,,,,,
MEATH,LUNE,ATHBOY,TOWN OF ATHBOY (part of),IRE_GRIFF_225_121.jpg,20,genuinely_missing,,,,,,,,,
MEATH,LUNE,KILLACONNIGAN,BALLIVOR,IRE_GRIFF_225_136.jpg,24,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,"DRUMLEEK, NORTH",IRE_GRIFF_227_017.jpg,5,unflagged_total,,,,,1,False,Edward Maize,19 0 0,16 15 0
MONAGHAN,CREMORNE,MUCKNO,MOY,IRE_GRIFF_227_019.jpg,3,unflagged_total,,,,,2,True,James Martin,30 15 0,24 5 0
MONAGHAN,CREMORNE,BALLYBAY,TERRYGREEGHAN,IRE_GRIFF_227_048.jpg,17,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,BALLYBAY,DERRYVALLY,IRE_GRIFF_227_056.jpg,22,unflagged_total,,,,,7,False,"John Carlisle,",93 15 0,149 16 0
MONAGHAN,CREMORNE,CLONTIBRET,FORMIL,IRE_GRIFF_227_084.jpg,17,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,CLONTIBRET,BILLEADY,IRE_GRIFF_227_094.jpg,34,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,REDUFF,IRE_GRIFF_227_110.jpg,20,unflagged_total,,,,,19,True,"Hugh Swanzy, .",101 0 0,129 15 0
MONAGHAN,CREMORNE,AGHNAMULLEN,BRACKLY,IRE_GRIFF_227_114.jpg,15,unflagged_total,,,,,8,False,Robert Hegan,23 0 0,37 14 0
MONAGHAN,CREMORNE,AGHNAMULLEN,"MULLANARY, CORTANNEL",IRE_GRIFF_227_125.jpg,13,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,LACKAN,IRE_GRIFF_227_129.jpg,5,unflagged_total,,,,,3,False,James McCabe,12 5 0,19 5 0
MONAGHAN,TROUGH,ERRIGAL TROUGH,AGHAMACKALINN,IRE_GRIFF_228_152.jpg,21,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,AGHABOG,ANNAGOSE,IRE_GRIFF_229_009.jpg,5,unflagged_total,,,,,0,False,William M'Caldin,15 0 0,24 5 0
MONAGHAN,DARTREE,CLONES,TIRNAHINCH NEAR,IRE_GRIFF_229_017.jpg,17,split_segment,prev,TIRNAHINCH FAR,0.889,1,,,,,
MONAGHAN,DARTREE,CLONES,GLEAR,IRE_GRIFF_229_024.jpg,14,unflagged_total,,,,,0,False,Martin N. Wall,63 5 0,118 5 0
MONAGHAN,DARTREE,CLONES,CROSSMOYLE,IRE_GRIFF_229_034.jpg,10,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,TOWN OF CLONES,IRE_GRIFF_229_034.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,LEGARHILL,"IRE_GRIFF_229_041.jpg,IRE_GRIFF_229_042.jpg",29,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,BOWELK,IRE_GRIFF_230_010.jpg,4,unflagged_total,,,,,0,False,"Thomas Magill,",12 0 0,20 0 0
MONAGHAN,CREMORNE,AGHNAMULLEN,DRUMLOOD,IRE_GRIFF_230_017.jpg,10,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,LEAGH,IRE_GRIFF_230_021.jpg,5,unflagged_total,,,,,0,False,"Thomas Moorhead,",26 10 0,32 15 0
MONAGHAN,CREMORNE,AGHANAVULLEN,RAW,IRE_GRIFF_230_026.jpg,18,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,AGHABOG,FEAGH,IRE_GRIFF_230_038.jpg,3,unflagged_total,,,,,2,True,Dorothea Johnston,18 10 0,14 5 0
MONAGHAN,DARTREE,EMATRIS,CARSAN,IRE_GRIFF_230_056.jpg,25,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,STRAMORE,IRE_GRIFF_231_023.jpg,5,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,GLANNAN,IRE_GRIFF_231_026.jpg,16,unflagged_total,,,,,8,False,Samuel Eakin,31 10 0,30 5 0
MONAGHAN,TROUGH,DONAGH,SILLIS,IRE_GRIFF_231_045.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,ERRIGAL TROUGH,BRACKAGH,IRE_GRIFF_231_054.jpg,17,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,GLASDRUMMAN,IRE_GRIFF_231_075.jpg,8,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,DRUMDESCO,IRE_GRIFF_231_085.jpg,19,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,SHEE,IRE_GRIFF_231_109.jpg,3,unflagged_total,,,,,0,False,"Owen Brady (James),",9 15 0,17 10 0
MONAGHAN,MONAGHAN,CLONES,MULLADUFF,IRE_GRIFF_231_126.jpg,20,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,DRUMSNAT,COOLCORRAGH,IRE_GRIFF_231_134.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,DRUMSNAT,DRUMSHEENY,IRE_GRIFF_231_136.jpg,24,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,KILMORE,SLIEVEROE,IRE_GRIFF_231_148.jpg,7,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TULLYCORBET,CORDOOLOUGH,IRE_GRIFF_231_169.jpg,28,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEHALLAN,DRUMAGELVIN,IRE_GRIFF_231_190.jpg,31,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,RAKEERAGH,IRE_GRIFF_231_199.jpg,7,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,BEAGH (KEARNS),IRE_GRIFF_231_207.jpg,10,unflagged_total,,,,,6,False,Henry Haffy,14 5 0,25 5 0
MONAGHAN,MONAGHAN,MONAGHAN,FERAGH,IRE_GRIFF_231_209.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,KILLYGOWAN,IRE_GRIFF_231_222.jpg,31,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,MULLAGHMATT,IRE_GRIFF_231_224.jpg,2,tiny_segment,,,,,,,,,
