county_effective,barony_effective,parish_effective,townland_linked,page_names,page_num,row_count,subcategory,ends_at_page_bottom,next_page_in_corpus,next_page_first_townland,other_model_has_total
TIPPERARY,IKERRIN,ROSCREA,TOWNPARKS,"IRE_GRIFF_263_083.jpg,IRE_GRIFF_263_084.jpg,IRE_GRIFF_263_085.jpg,IRE_GRIFF_263_086.jpg,IRE_GRIFF_263_087.jpg,IRE_GRIFF_263_088.jpg,IRE_GRIFF_263_089.jpg,IRE_GRIFF_263_090.jpg,IRE_GRIFF_263_091.jpg,IRE_GRIFF_263_092.jpg",263_092,572,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_209.jpg,296_209,35,extraction_miss_other_model_has_total,False,True,CARROWNREDDY,True
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,"IRE_GRIFF_296_210.jpg,IRE_GRIFF_296_211.jpg,IRE_GRIFF_296_212.jpg,IRE_GRIFF_296_213.jpg",296_213,216,extraction_miss_other_model_has_total,False,True,CARROWNREDDY,True
CORK,ORRERY & KILMORE,RATHGOGGAN,"RATHGOGGAN, MIDDLE.","IRE_GRIFF_063_101.jpg,IRE_GRIFF_063_102.jpg",063_102,84,missing_in_both_models_mid_page,False,True,RATHGOGGAN MIDDLE,False
DOWN,"ARDS, LOWER",GREY ABBEY,CHANDERIES,IRE_GRIFF_086_194.jpg,086_194,4,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,BALLINVA,"IRE_GRIFF_196_005.jpg,IRE_GRIFF_196_006.jpg",196_006,11,missing_in_both_models_mid_page,False,True,BARNADOWN,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,BOOLYGLASS,IRE_GRIFF_196_007.jpg,196_007,9,missing_in_both_models_mid_page,False,True,CASTLEMORRIS,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,NEW MARKET,"IRE_GRIFF_196_012.jpg,IRE_GRIFF_196_013.jpg",196_013,23,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYHALE,IRE_GRIFF_196_013.jpg,196_013,6,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COOLROEBIG,IRE_GRIFF_196_017.jpg,196_017,11,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,GLENMORE,IRE_GRIFF_196_017.jpg,196_017,6,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTHILL,IRE_GRIFF_196_017.jpg,196_017,12,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, WEST",IRE_GRIFF_196_019.jpg,196_019,3,missing_in_both_models_mid_page,False,True,GARRANDARRAGH,False
KILKENNY,KNOCKTOPHER,KILKEASY,KILKEASY,"IRE_GRIFF_196_020.jpg,IRE_GRIFF_196_021.jpg",196_021,44,missing_in_both_models_mid_page,False,True,KNOCKMOYLAN,False
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, NORTH",IRE_GRIFF_196_022.jpg,196_022,4,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,KILKEASY,"WHITESCASTLE, LOWER",IRE_GRIFF_196_025.jpg,196_025,9,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,FIDDOWN,SANDPITS,IRE_GRIFF_197_010.jpg,197_010,3,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,POLLRONE,BALLYTARSNEY,IRE_GRIFF_197_014.jpg,197_014,11,missing_in_both_models_mid_page,False,True,MOONCOIN,False
KILKENNY,IVERK,PORTNASCULLY,CORLUDDY,IRE_GRIFF_197_017.jpg,197_017,10,missing_in_both_models_mid_page,False,True,BALLYTARSNEY,False
KILKENNY,IVERK,TIBBERAGHNY,TIBBERAGHNY,"IRE_GRIFF_197_018.jpg,IRE_GRIFF_197_019.jpg",197_019,43,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,ULLID,MOLUM,IRE_GRIFF_197_019.jpg,197_019,17,missing_in_both_models_mid_page,False,False,,False
MONAGHAN,DARTREE,CLONES,LEGARHILL,"IRE_GRIFF_229_041.jpg,IRE_GRIFF_229_042.jpg",229_042,29,missing_in_both_models_mid_page,False,False,,False
QUEEN'S,CULLENAGH,DYSARTGALLEN,KILCRONAN,IRE_GRIFF_236_055.jpg,236_055,41,missing_in_both_models_mid_page,False,False,,False
QUEEN'S,PORTNAHINCH,LEA,COOLTEDERY,"IRE_GRIFF_238_048.jpg,IRE_GRIFF_238_049.jpg,IRE_GRIFF_238_050.jpg",238_050,118,missing_in_both_models_mid_page,False,True,COOLTEDERY,False
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,"IRE_GRIFF_253_166.jpg,IRE_GRIFF_253_167.jpg",253_167,24,missing_in_both_models_mid_page,False,True,KEECENAGANNT,False
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, SOUTH",IRE_GRIFF_253_177.jpg,253_177,26,missing_in_both_models_mid_page,False,False,,False
TIPPERARY,ELIOGARTY,THURLES,STRADAVOHER,"IRE_GRIFF_262_105.jpg,IRE_GRIFF_262_106.jpg,IRE_GRIFF_262_107.jpg",262_107,158,missing_in_both_models_mid_page,False,True,STRADAVOHER,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,VILLAGE OF GOLDEN,IRE_GRIFF_296_147.jpg,296_147,22,missing_in_both_models_mid_page,False,True,HOOPSLOT,False
